Run	BioSample	Species	LibraryType	Group
SRR7286076	SAMN09388358	Populus_ilicifolia		
SRR13324526	SAMN17141188	Populus_ilicifolia		
SRR5019372	SAMN06011208	Populus_pruinosa		
SRR5019373	SAMN06011208	Populus_pruinosa		
SRR5019374	SAMN06011208	Populus_pruinosa		
SRR5478547	SAMN06650977	Populus_pruinosa		
SRR5478546	SAMN06650978	Populus_pruinosa		
SRR5478545	SAMN06650979	Populus_pruinosa		
SRR5478544	SAMN06650980	Populus_pruinosa		
SRR5478543	SAMN06650981	Populus_pruinosa		
SRR5478542	SAMN06650982	Populus_pruinosa		
SRR5478541	SAMN06650983	Populus_pruinosa		
SRR5478540	SAMN06650984	Populus_pruinosa		
SRR5478539	SAMN06650985	Populus_pruinosa		
SRR5478538	SAMN06650986	Populus_pruinosa		
SRR5478537	SAMN06650987	Populus_pruinosa		
SRR5478536	SAMN06650988	Populus_pruinosa		
SRR5478535	SAMN06650989	Populus_pruinosa		
SRR5478534	SAMN06650990	Populus_pruinosa		
SRR5478533	SAMN06650991	Populus_pruinosa		
SRR5478532	SAMN06650992	Populus_pruinosa		
SRR5478531	SAMN06650993	Populus_pruinosa		
SRR5478530	SAMN06650994	Populus_pruinosa		
SRR5478529	SAMN06650995	Populus_pruinosa		
SRR5478528	SAMN06650996	Populus_pruinosa		
SRR5478527	SAMN06650997	Populus_pruinosa		
SRR5478526	SAMN06650998	Populus_pruinosa		
SRR5478525	SAMN06650999	Populus_pruinosa		
SRR5478524	SAMN06651000	Populus_pruinosa		
SRR5478523	SAMN06651001	Populus_pruinosa		
SRR5478522	SAMN06651002	Populus_pruinosa		
SRR5478521	SAMN06651003	Populus_pruinosa		
SRR5478520	SAMN06651004	Populus_pruinosa		
SRR5478519	SAMN06651005	Populus_pruinosa		
SRR5478518	SAMN06651006	Populus_pruinosa		
SRR5478517	SAMN06651007	Populus_pruinosa		
SRR5478516	SAMN06651008	Populus_pruinosa		
SRR5478515	SAMN06651009	Populus_pruinosa		
SRR5478514	SAMN06651010	Populus_pruinosa		
SRR13324537	SAMN17141178	Populus_pruinosa		
SRR13872042	SAMN18192358	Populus_pruinosa		
SRR20725216	SAMN30072884	Populus_pruinosa		
SRR20771157	SAMN30117957	Populus_pruinosa		
SRR20771156	SAMN30117958	Populus_pruinosa		
SRR20771089	SAMN30117959	Populus_pruinosa		
SRR20771078	SAMN30117960	Populus_pruinosa		
SRR20771067	SAMN30117961	Populus_pruinosa		
SRR20771056	SAMN30117962	Populus_pruinosa		
SRR20771189	SAMN30117963	Populus_pruinosa		
SRR20771178	SAMN30117964	Populus_pruinosa		
SRR20771167	SAMN30117965	Populus_pruinosa		
SRR20771048	SAMN30117966	Populus_pruinosa		
SRR20771155	SAMN30117967	Populus_pruinosa		
SRR20771144	SAMN30117968	Populus_pruinosa		
SRR20771133	SAMN30117969	Populus_pruinosa		
SRR20771122	SAMN30117970	Populus_pruinosa		
SRR20771111	SAMN30117971	Populus_pruinosa		
SRR20771100	SAMN30117972	Populus_pruinosa		
SRR20771093	SAMN30117973	Populus_pruinosa		
SRR20771092	SAMN30117974	Populus_pruinosa		
SRR20771091	SAMN30117975	Populus_pruinosa		
SRR20771090	SAMN30117976	Populus_pruinosa		
SRR20771088	SAMN30117977	Populus_pruinosa		
SRR20771087	SAMN30117978	Populus_pruinosa		
SRR20771085	SAMN30117980	Populus_pruinosa		
SRR20771084	SAMN30117981	Populus_pruinosa		
SRR20771083	SAMN30117982	Populus_pruinosa		
SRR20771082	SAMN30117983	Populus_pruinosa		
SRR20771081	SAMN30117984	Populus_pruinosa		
SRR20771080	SAMN30117985	Populus_pruinosa		
SRR20771079	SAMN30117986	Populus_pruinosa		
SRR20771077	SAMN30117987	Populus_pruinosa		
SRR20771076	SAMN30117988	Populus_pruinosa		
SRR20771075	SAMN30117989	Populus_pruinosa		
SRR20771074	SAMN30117990	Populus_pruinosa		
SRR20771073	SAMN30117991	Populus_pruinosa		
SRR20771072	SAMN30117992	Populus_pruinosa		
SRR20771071	SAMN30117993	Populus_pruinosa		
SRR20771070	SAMN30117994	Populus_pruinosa		
SRR20771069	SAMN30117995	Populus_pruinosa		
SRR20771066	SAMN30117997	Populus_pruinosa		
SRR20771065	SAMN30117998	Populus_pruinosa		
SRR20771064	SAMN30117999	Populus_pruinosa		
SRR20771063	SAMN30118000	Populus_pruinosa		
SRR20771062	SAMN30118001	Populus_pruinosa		
SRR20771061	SAMN30118002	Populus_pruinosa		
SRR20771060	SAMN30118003	Populus_pruinosa		
SRR20771059	SAMN30118004	Populus_pruinosa		
SRR20771058	SAMN30118005	Populus_pruinosa		
SRR20771057	SAMN30118006	Populus_pruinosa		
SRR20771055	SAMN30118007	Populus_pruinosa		
SRR20771054	SAMN30118008	Populus_pruinosa		
SRR20771053	SAMN30118009	Populus_pruinosa		
SRR20771052	SAMN30118010	Populus_pruinosa		
SRR20771051	SAMN30118011	Populus_pruinosa		
SRR20771193	SAMN30118013	Populus_pruinosa		
SRR20771191	SAMN30118015	Populus_pruinosa		
SRR20771190	SAMN30118016	Populus_pruinosa		
SRR20771188	SAMN30118017	Populus_pruinosa		
SRR20771187	SAMN30118018	Populus_pruinosa		
SRR20771186	SAMN30118019	Populus_pruinosa		
SRR20771184	SAMN30118021	Populus_pruinosa		
SRR20771183	SAMN30118022	Populus_pruinosa		
SRR20771182	SAMN30118023	Populus_pruinosa		
SRR20771181	SAMN30118024	Populus_pruinosa		
SRR20771180	SAMN30118025	Populus_pruinosa		
SRR20771179	SAMN30118026	Populus_pruinosa		
SRR20771177	SAMN30118027	Populus_pruinosa		
SRR20771176	SAMN30118028	Populus_pruinosa		
SRR20771175	SAMN30118029	Populus_pruinosa		
SRR20771174	SAMN30118030	Populus_pruinosa		
SRR20771173	SAMN30118031	Populus_pruinosa		
SRR20771171	SAMN30118033	Populus_pruinosa		
SRR20771170	SAMN30118034	Populus_pruinosa		
SRR20771169	SAMN30118035	Populus_pruinosa		
SRR20771168	SAMN30118036	Populus_pruinosa		
SRR20771166	SAMN30118037	Populus_pruinosa		
SRR20771165	SAMN30118038	Populus_pruinosa		
SRR20771164	SAMN30118039	Populus_pruinosa		
SRR20771163	SAMN30118040	Populus_pruinosa		
SRR20771162	SAMN30118041	Populus_pruinosa		
SRR20771161	SAMN30118042	Populus_pruinosa		
SRR20771160	SAMN30118043	Populus_pruinosa		
SRR20771159	SAMN30118044	Populus_pruinosa		
SRR20771158	SAMN30118045	Populus_pruinosa		
SRR20771049	SAMN30118046	Populus_pruinosa		
SRR20771047	SAMN30118047	Populus_pruinosa		
SRR20771046	SAMN30118048	Populus_pruinosa		
SRR20771045	SAMN30118049	Populus_pruinosa		
SRR20771044	SAMN30118050	Populus_pruinosa		
SRR20771043	SAMN30118051	Populus_pruinosa		
SRR20771042	SAMN30118052	Populus_pruinosa		
SRR20771041	SAMN30118053	Populus_pruinosa		
SRR20771040	SAMN30118054	Populus_pruinosa		
SRR20771039	SAMN30118055	Populus_pruinosa		
SRR20771038	SAMN30118056	Populus_pruinosa		
SRR20771154	SAMN30118057	Populus_pruinosa		
SRR20771153	SAMN30118058	Populus_pruinosa		
SRR20771152	SAMN30118059	Populus_pruinosa		
SRR20771151	SAMN30118060	Populus_pruinosa		
SRR20771150	SAMN30118061	Populus_pruinosa		
SRR20771149	SAMN30118062	Populus_pruinosa		
SRR20771148	SAMN30118063	Populus_pruinosa		
SRR20771147	SAMN30118064	Populus_pruinosa		
SRR20771146	SAMN30118065	Populus_pruinosa		
SRR20771145	SAMN30118066	Populus_pruinosa		
SRR20771143	SAMN30118067	Populus_pruinosa		
SRR20771142	SAMN30118068	Populus_pruinosa		
SRR20771141	SAMN30118069	Populus_pruinosa		
SRR20771140	SAMN30118070	Populus_pruinosa		
SRR20771139	SAMN30118071	Populus_pruinosa		
SRR20771138	SAMN30118072	Populus_pruinosa		
SRR20771136	SAMN30118074	Populus_pruinosa		
SRR20771135	SAMN30118075	Populus_pruinosa		
SRR20771131	SAMN30118078	Populus_pruinosa		
SRR20771129	SAMN30118080	Populus_pruinosa		
SRR20771128	SAMN30118081	Populus_pruinosa		
SRR20771126	SAMN30118083	Populus_pruinosa		
SRR20771125	SAMN30118084	Populus_pruinosa		
SRR20771124	SAMN30118085	Populus_pruinosa		
SRR20771123	SAMN30118086	Populus_pruinosa		
SRR20771121	SAMN30118087	Populus_pruinosa		
SRR20771120	SAMN30118088	Populus_pruinosa		
SRR20771119	SAMN30118089	Populus_pruinosa		
SRR20771118	SAMN30118090	Populus_pruinosa		
SRR20771117	SAMN30118091	Populus_pruinosa		
SRR20771116	SAMN30118092	Populus_pruinosa		
SRR20771114	SAMN30118094	Populus_pruinosa		
SRR20771113	SAMN30118095	Populus_pruinosa		
SRR20771112	SAMN30118096	Populus_pruinosa		
SRR20771110	SAMN30118097	Populus_pruinosa		
SRR20771109	SAMN30118098	Populus_pruinosa		
SRR20771108	SAMN30118099	Populus_pruinosa		
SRR20771107	SAMN30118100	Populus_pruinosa		
SRR20771106	SAMN30118101	Populus_pruinosa		
SRR20771105	SAMN30118102	Populus_pruinosa		
SRR20771104	SAMN30118103	Populus_pruinosa		
SRR20771103	SAMN30118104	Populus_pruinosa		
SRR20771102	SAMN30118105	Populus_pruinosa		
SRR20771101	SAMN30118106	Populus_pruinosa		
SRR20771099	SAMN30118107	Populus_pruinosa		
SRR20771098	SAMN30118108	Populus_pruinosa		
SRR20771097	SAMN30118109	Populus_pruinosa		
SRR20771096	SAMN30118110	Populus_pruinosa		
SRR20771094	SAMN30118112	Populus_pruinosa		
ERR14662370	SAMEA117780396	Populus_tremula_x_Populus_tremuloides		
ERR14662372	SAMEA117780398	Populus_tremula_x_Populus_tremuloides		
DRR169798	SAMD00162689	Prunus_campanulata		
SRR15372845	SAMN20668217	Prunus_campanulata		
SRR21901710	SAMN31081015	Prunus_campanulata		
SRR21901711	SAMN31081015	Prunus_campanulata		
SRR21901712	SAMN31081015	Prunus_campanulata		
SRR21901713	SAMN31081015	Prunus_campanulata		
SRR21901714	SAMN31081015	Prunus_campanulata		
SRR22071520	SAMN31494996	Prunus_campanulata		
SRR25299316	SAMN36469120	Prunus_campanulata		
SRR25299315	SAMN36469121	Prunus_campanulata		
SRR25299314	SAMN36469122	Prunus_campanulata		
SRR25299313	SAMN36469123	Prunus_campanulata		
SRR25299312	SAMN36469124	Prunus_campanulata		
SRR25299311	SAMN36469125	Prunus_campanulata		
SRR25299310	SAMN36469126	Prunus_campanulata		
SRR25299309	SAMN36469127	Prunus_campanulata		
SRR30780951	SAMN43805856	Prunus_campanulata		
SRR12527893	SAMN15921111	Prunus_fruticosa		
SRR31365480	SAMN38511773	Prunus_fruticosa		
SRR31365479	SAMN38511774	Prunus_fruticosa		
DRR857605	SAMD01773483	Prunus_mahaleb		
DRR857638	SAMD01773516	Prunus_mahaleb		
SRR12518822	SAMN14485714	Prunus_mahaleb		
SRR12283418	SAMN15501424	Prunus_mahaleb		
SRR10233497	SAMN12842679	Prunus_salicina		
SRR10233498	SAMN12842679	Prunus_salicina		
SRR10233499	SAMN12842679	Prunus_salicina		
SRR10233500	SAMN12842679	Prunus_salicina		
SRR10233504	SAMN12842679	Prunus_salicina		
SRR10233505	SAMN12842679	Prunus_salicina		
SRR12283416	SAMN15501426	Prunus_salicina		
SRR12364717	SAMN15693630	Prunus_salicina		
SRR12450811	SAMN15733320	Prunus_salicina		
SRR12596756	SAMN15747553	Prunus_salicina		
SRR13627323	SAMN17767268	Prunus_salicina		
SRR14477883	SAMN19090437	Prunus_salicina		
SRR14477882	SAMN19090438	Prunus_salicina		
SRR26329588	SAMN37737007	Prunus_salicina		
SRR27446714	SAMN39281199	Prunus_salicina		
SRR27446713	SAMN39281200	Prunus_salicina		
SRR25581080	SAMN36886432	Prunus_serrula		
SRR32376923	SAMN46874007	Prunus_serrula		
SRR5283762	SAMN03333061	Pseudotsuga_menziesii		
SRR22077492	SAMN31501231	Pseudotsuga_menziesii		
SRR22077493	SAMN31501231	Pseudotsuga_menziesii		
SRR22077494	SAMN31501231	Pseudotsuga_menziesii		
SRR22077495	SAMN31501231	Pseudotsuga_menziesii		
SRR22077497	SAMN31501231	Pseudotsuga_menziesii		
SRR22077498	SAMN31501231	Pseudotsuga_menziesii		
SRR22077499	SAMN31501231	Pseudotsuga_menziesii		
SRR22077500	SAMN31501231	Pseudotsuga_menziesii		
SRR22077503	SAMN31501231	Pseudotsuga_menziesii		
SRR22077504	SAMN31501231	Pseudotsuga_menziesii		
SRR22077556	SAMN31501231	Pseudotsuga_menziesii		
SRR22077568	SAMN31501231	Pseudotsuga_menziesii		
SRR22077569	SAMN31501231	Pseudotsuga_menziesii		
SRR5812495	SAMN07304119	Psidium_guajava		
SRR10482257	SAMN12727810	Psidium_guajava		
SRR10482258	SAMN12727810	Psidium_guajava		
SRR10482259	SAMN12727810	Psidium_guajava		
SRR10482198	SAMN12771193	Psidium_guajava		
SRR10482199	SAMN12771193	Psidium_guajava		
SRR10482200	SAMN12771193	Psidium_guajava		
SRR10482201	SAMN12771193	Psidium_guajava		
SRR10482202	SAMN12771193	Psidium_guajava		
SRR10482203	SAMN12771193	Psidium_guajava		
SRR10482204	SAMN12771193	Psidium_guajava		
SRR10482205	SAMN12771193	Psidium_guajava		
SRR10482206	SAMN12771193	Psidium_guajava		
SRR10482207	SAMN12771193	Psidium_guajava		
SRR10482208	SAMN12771193	Psidium_guajava		
SRR10482209	SAMN12771193	Psidium_guajava		
SRR10482210	SAMN12771193	Psidium_guajava		
SRR10482211	SAMN12771193	Psidium_guajava		
SRR10482212	SAMN12771193	Psidium_guajava		
SRR10482213	SAMN12771193	Psidium_guajava		
SRR10482214	SAMN12771193	Psidium_guajava		
SRR10482215	SAMN12771193	Psidium_guajava		
SRR10482216	SAMN12771193	Psidium_guajava		
SRR10482217	SAMN12771193	Psidium_guajava		
SRR10482218	SAMN12771193	Psidium_guajava		
SRR11747735	SAMN14884230	Psidium_guajava		
SRR30197821	SAMN43088604	Psidium_guajava		
SRR30197822	SAMN43088637	Psidium_guajava		
ERR7575898	SAMEA10834519	Pterocarpus_macrocarpus		
ERR7581450	SAMEA10834520	Pterocarpus_macrocarpus		
ERR7579941	SAMEA10834521	Pterocarpus_macrocarpus		
ERR7565650	SAMEA10834522	Pterocarpus_macrocarpus		
SRR22806277	SAMN32305990	Pterocarpus_santalinus		
SRR25736574	SAMN37117554	Pterocarpus_santalinus		
SRR9313651	SAMN12056438	Pterocarya_stenoptera		
SRR26994975	SAMN38511937	Pterocarya_stenoptera		
SRR29124895	SAMN41314791	Pterocarya_stenoptera		
SRR29124894	SAMN41314792	Pterocarya_stenoptera		
SRR29124893	SAMN41314793	Pterocarya_stenoptera		
SRR29124892	SAMN41314794	Pterocarya_stenoptera		
SRR29124891	SAMN41314795	Pterocarya_stenoptera		
SRR29124890	SAMN41314796	Pterocarya_stenoptera		
SRR29124888	SAMN41314798	Pterocarya_stenoptera		
SRR29124886	SAMN41314800	Pterocarya_stenoptera		
SRR29124884	SAMN41314801	Pterocarya_stenoptera		
SRR29124872	SAMN41314812	Pterocarya_stenoptera		
SRR29124871	SAMN41314813	Pterocarya_stenoptera		
SRR33740783	SAMN48781013	Pterocarya_stenoptera		
SRR33740782	SAMN48781014	Pterocarya_stenoptera		
SRR33740771	SAMN48781015	Pterocarya_stenoptera		
SRR33740770	SAMN48781016	Pterocarya_stenoptera		
SRR33740769	SAMN48781017	Pterocarya_stenoptera		
SRR33740768	SAMN48781018	Pterocarya_stenoptera		
SRR33740767	SAMN48781019	Pterocarya_stenoptera		
SRR33740766	SAMN48781020	Pterocarya_stenoptera		
SRR33740765	SAMN48781021	Pterocarya_stenoptera		
SRR33740764	SAMN48781022	Pterocarya_stenoptera		
SRR33740781	SAMN48781023	Pterocarya_stenoptera		
SRR33740780	SAMN48781024	Pterocarya_stenoptera		
SRR33740779	SAMN48781025	Pterocarya_stenoptera		
SRR33740778	SAMN48781026	Pterocarya_stenoptera		
SRR33740777	SAMN48781027	Pterocarya_stenoptera		
SRR33740776	SAMN48781028	Pterocarya_stenoptera		
SRR33740775	SAMN48781029	Pterocarya_stenoptera		
SRR33740774	SAMN48781030	Pterocarya_stenoptera		
SRR33740773	SAMN48781031	Pterocarya_stenoptera		
SRR33740772	SAMN48781032	Pterocarya_stenoptera		
DRR822133	SAMD01756995	Pyrus_betulifolia		
SRR14318818	SAMN18863050	Pyrus_betulifolia		
SRR14318817	SAMN18863051	Pyrus_betulifolia		
SRR25212413	SAMN36379228	Pyrus_betulifolia		
SRR35135209	SAMN50760032	Pyrus_betulifolia		
DRR183257	SAMD00175769	Pyrus_communis		
SRR10013004	SAMN12289429	Pyrus_communis		
SRR10013373	SAMN12289429	Pyrus_communis		
SRR10030308	SAMN12289429	Pyrus_communis		
SRR10030340	SAMN12289429	Pyrus_communis		
SRR12518627	SAMN14485717	Pyrus_communis		
SRR14318824	SAMN18863064	Pyrus_communis		
SRR15841384	SAMN21378542	Pyrus_communis		
SRR15841383	SAMN21378543	Pyrus_communis		
SRR16954065	SAMN23175764	Pyrus_communis		
SRR16954073	SAMN23175765	Pyrus_communis		
SRR16954072	SAMN23175766	Pyrus_communis		
SRR16954071	SAMN23175767	Pyrus_communis		
SRR16954070	SAMN23175768	Pyrus_communis		
SRR16954069	SAMN23175769	Pyrus_communis		
SRR16954068	SAMN23175770	Pyrus_communis		
SRR16954067	SAMN23175771	Pyrus_communis		
SRR16954066	SAMN23175772	Pyrus_communis		
SRR25211304	SAMN36378127	Pyrus_communis		
SRR16661076	SAMN22511250	Quercus_alba		
SRR16661075	SAMN22511251	Quercus_alba		
SRR26194537	SAMN37563372	Quercus_alba		
SRR26194534	SAMN37563375	Quercus_alba		
SRR26194533	SAMN37563376	Quercus_alba		
SRR26194557	SAMN37563377	Quercus_alba		
SRR26194556	SAMN37563378	Quercus_alba		
SRR26194555	SAMN37563379	Quercus_alba		
SRR26194554	SAMN37563380	Quercus_alba		
SRR26194553	SAMN37563381	Quercus_alba		
SRR26194552	SAMN37563382	Quercus_alba		
SRR26194551	SAMN37563383	Quercus_alba		
SRR26194550	SAMN37563384	Quercus_alba		
SRR26194549	SAMN37563385	Quercus_alba		
SRR26194548	SAMN37563386	Quercus_alba		
SRR26194546	SAMN37563387	Quercus_alba		
SRR26194545	SAMN37563388	Quercus_alba		
SRR26194544	SAMN37563389	Quercus_alba		
SRR26194543	SAMN37563390	Quercus_alba		
SRR26194542	SAMN37563391	Quercus_alba		
SRR31778380	SAMN45895339	Quercus_alba		
SRR11398811	SAMN14433601	Quercus_aquifolioides		
SRR11398810	SAMN14433602	Quercus_aquifolioides		
SRR11398799	SAMN14433603	Quercus_aquifolioides		
SRR11398788	SAMN14433604	Quercus_aquifolioides		
SRR11398777	SAMN14433605	Quercus_aquifolioides		
SRR11398766	SAMN14433606	Quercus_aquifolioides		
SRR11398755	SAMN14433607	Quercus_aquifolioides		
SRR11398744	SAMN14433608	Quercus_aquifolioides		
SRR11398738	SAMN14433609	Quercus_aquifolioides		
SRR11398737	SAMN14433610	Quercus_aquifolioides		
SRR11398808	SAMN14433612	Quercus_aquifolioides		
SRR11398807	SAMN14433613	Quercus_aquifolioides		
SRR11398806	SAMN14433614	Quercus_aquifolioides		
SRR11398805	SAMN14433615	Quercus_aquifolioides		
SRR11398804	SAMN14433616	Quercus_aquifolioides		
SRR11398803	SAMN14433617	Quercus_aquifolioides		
SRR11398802	SAMN14433618	Quercus_aquifolioides		
SRR11398800	SAMN14433620	Quercus_aquifolioides		
SRR11398798	SAMN14433621	Quercus_aquifolioides		
SRR11398797	SAMN14433622	Quercus_aquifolioides		
SRR11398796	SAMN14433623	Quercus_aquifolioides		
SRR11398795	SAMN14433624	Quercus_aquifolioides		
SRR11398794	SAMN14433625	Quercus_aquifolioides		
SRR11398793	SAMN14433626	Quercus_aquifolioides		
SRR11398792	SAMN14433627	Quercus_aquifolioides		
SRR13569288	SAMN17573486	Quercus_aquifolioides		
SRR15841097	SAMN21379839	Quercus_aquifolioides		
SRR15841096	SAMN21379840	Quercus_aquifolioides		
SRR15841095	SAMN21379841	Quercus_aquifolioides		
SRR15841094	SAMN21379842	Quercus_aquifolioides		
SRR15841092	SAMN21379844	Quercus_aquifolioides		
SRR16661008	SAMN22511312	Quercus_aquifolioides		
SRR16661007	SAMN22511313	Quercus_aquifolioides		
SRR18067229	SAMN25996651	Quercus_bicolor		
SRR26194547	SAMN37563369	Quercus_bicolor		
SRR16661086	SAMN22511241	Quercus_cerris		
SRR16661070	SAMN22511256	Quercus_cerris		
SRR16661061	SAMN22511264	Quercus_cerris		
SRR16037559	SAMN21590086	Quercus_dentata		
SRR16037558	SAMN21590087	Quercus_dentata		
SRR16037553	SAMN21590092	Quercus_dentata		
SRR16661036	SAMN22511287	Quercus_dentata		
SRR16661032	SAMN22511290	Quercus_dentata		
SRR16996321	SAMN23012470	Quercus_dentata		
SRR16996320	SAMN23012471	Quercus_dentata		
SRR16996309	SAMN23012472	Quercus_dentata		
SRR16996298	SAMN23012473	Quercus_dentata		
SRR16996287	SAMN23012474	Quercus_dentata		
SRR16996282	SAMN23012475	Quercus_dentata		
SRR16996281	SAMN23012476	Quercus_dentata		
SRR16996280	SAMN23012477	Quercus_dentata		
SRR16996279	SAMN23012478	Quercus_dentata		
SRR16996278	SAMN23012479	Quercus_dentata		
SRR16996319	SAMN23012480	Quercus_dentata		
SRR16996318	SAMN23012481	Quercus_dentata		
SRR16996317	SAMN23012482	Quercus_dentata		
SRR16996316	SAMN23012483	Quercus_dentata		
SRR16996315	SAMN23012484	Quercus_dentata		
SRR16996314	SAMN23012485	Quercus_dentata		
SRR16996313	SAMN23012486	Quercus_dentata		
SRR16996312	SAMN23012487	Quercus_dentata		
SRR16996311	SAMN23012488	Quercus_dentata		
SRR16996310	SAMN23012489	Quercus_dentata		
SRR16996308	SAMN23012490	Quercus_dentata		
SRR16996307	SAMN23012491	Quercus_dentata		
SRR16996306	SAMN23012492	Quercus_dentata		
SRR16996305	SAMN23012493	Quercus_dentata		
SRR16996304	SAMN23012494	Quercus_dentata		
SRR16996303	SAMN23012495	Quercus_dentata		
SRR16996302	SAMN23012496	Quercus_dentata		
SRR16996301	SAMN23012497	Quercus_dentata		
SRR16996300	SAMN23012498	Quercus_dentata		
SRR16996299	SAMN23012499	Quercus_dentata		
SRR16996297	SAMN23012500	Quercus_dentata		
SRR16996296	SAMN23012501	Quercus_dentata		
SRR16996295	SAMN23012502	Quercus_dentata		
SRR16996294	SAMN23012503	Quercus_dentata		
SRR16996293	SAMN23012504	Quercus_dentata		
SRR16996292	SAMN23012505	Quercus_dentata		
SRR16661098	SAMN22511230	Quercus_engelmannii		
SRR35965800	SAMN50452692	Quercus_engelmannii		
SRR16661118	SAMN22511219	Quercus_gilva		
SRR21615050	SAMN30904145	Quercus_gilva		
SRR34847528	SAMN50428871	Quercus_gilva		
SRR20997956	SAMN30222282	Quercus_glauca		
SRR21601786	SAMN30885766	Quercus_glauca		
SRR34847527	SAMN50428872	Quercus_glauca		
SRR16661096	SAMN22511232	Quercus_ilex		
SRR16661054	SAMN22511270	Quercus_ilex		
SRR3244044	SAMN04359389	Quercus_lobata		
SRR3244047	SAMN04359389	Quercus_lobata		
SRR3244048	SAMN04359389	Quercus_lobata		
SRR3244049	SAMN04359389	Quercus_lobata		
SRR3244050	SAMN04359389	Quercus_lobata		
SRR3244051	SAMN04359389	Quercus_lobata		
SRR3244052	SAMN04359389	Quercus_lobata		
SRR14546169	SAMN19160301	Quercus_lobata		
SRR14546168	SAMN19160302	Quercus_lobata		
SRR14546166	SAMN19160303	Quercus_lobata		
SRR14546165	SAMN19160304	Quercus_lobata		
SRR14546164	SAMN19160305	Quercus_lobata		
SRR14546163	SAMN19160306	Quercus_lobata		
SRR14546162	SAMN19160307	Quercus_lobata		
SRR14546161	SAMN19160308	Quercus_lobata		
SRR14546160	SAMN19160309	Quercus_lobata		
SRR14546159	SAMN19160310	Quercus_lobata		
SRR14546158	SAMN19160311	Quercus_lobata		
SRR14546157	SAMN19160312	Quercus_lobata		
SRR14546155	SAMN19160313	Quercus_lobata		
SRR14546154	SAMN19160314	Quercus_lobata		
SRR14546153	SAMN19160315	Quercus_lobata		
SRR14546152	SAMN19160316	Quercus_lobata		
SRR14546151	SAMN19160317	Quercus_lobata		
SRR14546150	SAMN19160318	Quercus_lobata		
SRR14546149	SAMN19160319	Quercus_lobata		
SRR14546148	SAMN19160320	Quercus_lobata		
SRR14546147	SAMN19160321	Quercus_lobata		
SRR14546146	SAMN19160322	Quercus_lobata		
SRR14546144	SAMN19160323	Quercus_lobata		
SRR14546143	SAMN19160324	Quercus_lobata		
SRR14546142	SAMN19163003	Quercus_lobata		
SRR14546141	SAMN19163004	Quercus_lobata		
SRR14633005	SAMN19163024	Quercus_lobata		
SRR14633004	SAMN19163025	Quercus_lobata		
SRR14632993	SAMN19163026	Quercus_lobata		
SRR14632982	SAMN19163027	Quercus_lobata		
SRR14632971	SAMN19163028	Quercus_lobata		
SRR14632960	SAMN19163029	Quercus_lobata		
SRR14632949	SAMN19163030	Quercus_lobata		
SRR14632938	SAMN19163031	Quercus_lobata		
SRR14632927	SAMN19163032	Quercus_lobata		
SRR14632920	SAMN19163033	Quercus_lobata		
SRR14633003	SAMN19163034	Quercus_lobata		
