"phylo_name","Avg_Val_het","Avg_Val_pi","populationEstimate","IUCN_ExtentOfOccurrence_km2","genome_size","Assembly Stats Contig N50","Assembly Stats Scaffold N50","height_clean","diaspore_seed_length","bioclim_BIO1_weighted_bioclim.x","bioclim_BIO2_weighted_bioclim.x","bioclim_BIO3_weighted_bioclim.x","bioclim_BIO4_weighted_bioclim.x","bioclim_BIO5_weighted_bioclim.x","bioclim_BIO6_weighted_bioclim.x","bioclim_BIO7_weighted_bioclim.x","bioclim_BIO8_weighted_bioclim.x","bioclim_BIO9_weighted_bioclim.x","bioclim_BIO10_weighted_bioclim.x","bioclim_BIO11_weighted_bioclim.x","bioclim_BIO12_weighted_bioclim.x","bioclim_BIO13_weighted_bioclim.x","bioclim_BIO14_weighted_bioclim.x","bioclim_BIO15_weighted_bioclim.x","bioclim_BIO16_weighted_bioclim.x","bioclim_BIO17_weighted_bioclim.x","bioclim_BIO18_weighted_bioclim.x","bioclim_BIO19_weighted_bioclim.x","ssd_wood_density","centroid_x","centroid_y","scientificName","redlistCategory","redlistCriteria","realm","scopes","IUCN_AreaOfOccupancy_km2","IUCN_PopulationTrend","IUCN_HabitatSystems","status","extracted_criteria","broad_code","sexual_reproduction","diaspore_seed_type","diaspore_dispersal_type","diaspore_accessory_type","pollination_self_compat","pollination_mating_mode","pollination_vector","seed_traits_clade","seed_traits_sex","life_strat_clean","final_area_km2","area_source","centroid_method","cleaned_lifecycle","true_area_km2","log10_area","Climate_PC1","iucn_bin","abs_lat","area_numeric","phylo_binomial","join_key","ssd_new","ssd_merged","ssd_source","PC1_kj","PC2_kj","PC3_kj","PC1","PC2","BIOME","ECO_NAME","biome_name","biome_group"
"Castanea_crenata",0.00506219021428571,0.006162778,NA,1682986,764977748,2188643,2702015,10.85846154,19.05,11.5554507792795,8.60493836056469,27.1393838452652,849.411622114188,27.6515924981088,-4.03048015438904,31.6820725147539,20.7088635942927,2.2559247790061,21.9797409278284,1.25631220800413,1616.58801540894,238.890528621075,58.2451709242888,47.2239524143758,633.598052281752,197.227210033043,609.522495603636,211.461689670904,0.44,136.804283878663,36.161283365457,"Castanea crenata","Least Concern",NA,"Palearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,"fruit","animal","none","self incompatible","outcrossing","insects","Angiosperm","monoecious","perennial",1682986,"EOO","native_plus_maxent","Perennial",1.682986,6.22608050329131,-2.68663881433556,0,36.161283365457,1682986,"Castanea_crenata","Castanea crenata",NA,0.44,"original_only",-1.44800539756064,-3.80859482857688,1.43332938500824,-1.44800539756064,-3.80859482857688,5,"Honshu alpine conifer forests","Temperate Coniferous","Temperate"
"Castanea_dentata",0.00504924857142857,0.006334942,NA,NA,703352433,12768449,59223035,22.82457143,21,10.3836487476494,11.5894155708693,32.5513421118157,897.920107297533,28.3629907098414,-7.39891409192494,35.7619048077738,15.8145633733304,3.32792625114103,21.1876628229446,-0.96877241400371,1123.81246704052,115.796632619382,70.7117237379426,14.7894031034895,324.390956829831,233.968836017873,302.717456905692,248.620832273481,0.466666666666667,-79.7890202883814,39.8639959665111,"Castanea dentata","Critically Endangered","A2abe","Nearctic","Global",NA,"Decreasing","Terrestrial","CR","A2","A",NA,"fruit","animal","none","self incompatible","outcrossing","insects","Angiosperm","monoecious","perennial",NA,"EOO","native_plus_maxent","Perennial",NA,NA,-3.42357854257299,1,39.8639959665111,NA,"Castanea_dentata","Castanea dentata",0.45,0.466666666666667,"both",-3.26207646737574,-2.76241196713512,-0.6103413061769,-3.26207646737574,-2.76241196713512,4,"Appalachian mixed mesophytic forests","Temperate Broadleaf & Mixed","Temperate"
"Casuarina_cunninghamiana",0.0062190175,NA,NA,7866683.31,293483606,2212262,33016676,24.52,3.5,16.8685701756002,11.6286045584514,48.8255322798871,453.727973130518,28.6198250254672,4.78982789687401,23.8299971259661,21.0409683167358,13.1383446491494,22.2408966050259,11.0115385910863,946.919053747143,134.830899066079,39.9158324114167,37.6381057620786,360.290172461403,139.411157563444,324.202290717869,159.93897841525,0.698442666666667,149.79640874155,-30.463033265925,"Casuarina cunninghamiana","Least Concern",NA,"Australasian","Global","8508","Stable","Terrestrial","LC","","","Hermaphrodite","seed","wind","wing","self incompatible","outcrossing","wind","Angiosperm","dioecious","perennial",7866683.31,"EOO","native_plus_maxent","Perennial",7.86668331,6.89579166707674,-1.16702004237258,0,30.463033265925,7866683.31,"Casuarina_cunninghamiana","Casuarina cunninghamiana",0.6984426667,0.698442666666667,"both",-0.310264301260018,-0.3359111996981,-0.65019585556138,-0.310264301260018,-0.3359111996981,8,"Southeast Australia temperate savanna","Temperate Grasslands","Temperate"
"Casuarina_equisetifolia",0.00103960625,0.00527643,NA,NA,268942579,5086415,29167830,25.41,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805441,NA,NA,"Casuarina equisetifolia","Least Concern",NA,"Australasian|Indomalayan|Oceanian","Global",NA,"Stable","Terrestrial","LC","","","Hermaphrodite","seed","wind","wing","self incompatible","outcrossing","wind","Angiosperm","monoecious","perennial",NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Casuarina_equisetifolia","Casuarina equisetifolia",0.81014513255,0.805441,"both",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Casuarina_glauca",0.00539681833333333,0.004543525,NA,3764074.02,296631783,1018335,32828526,14.848,8.5,17.5106330871342,9.63655259913237,48.08220538917,383.084785371734,26.8449977995811,6.89465010340023,19.9503478265276,21.2745638314071,13.3766568171369,22.0109051218384,12.5274325233481,1212.91754234591,155.299924093122,50.3564892298995,32.9535581044961,428.840781663173,176.64136235393,376.948697882634,218.284344214888,0.76828,151.815520334982,-32.3389936023757,"Casuarina glauca","Least Concern",NA,"Australasian","Global","520","Stable","Terrestrial","LC","","",NA,"seed","wind","wing","self incompatible","outcrossing","wind","Angiosperm","monoecious","perennial",3764074.02,"EOO","native_plus_maxent","Perennial",3.76407402,6.57565815518069,-1.89921130673295,0,32.3389936023757,3764074.02,"Casuarina_glauca","Casuarina glauca",0.76828,0.76828,"both",0.361892208617712,-1.55533078638872,-1.12991169061294,0.361892208617712,-1.55533078638872,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Cedrela_odorata",0.004235542,0.011949763,NA,NA,456554097,14063,56355,11.64217669,NA,23.1491909622438,10.8711796497269,71.9350505333068,135.933508543127,30.6519591798679,15.1242487070237,15.5277104634125,23.8776314059901,22.1378136141067,24.6185707636967,21.3500045165222,1696.29598802312,269.178366569707,40.8284375396177,63.1671750325744,728.429235843607,148.580959470841,438.798121721368,318.437207015683,0.400355169543265,-69.2845880996955,-0.535321718237381,"Cedrela odorata","Vulnerable","A3bcd+4bcd","Neotropical","Global",NA,"Decreasing","Terrestrial","VU","A3","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,-0.688004661997306,1,0.535321718237381,NA,"Cedrela_odorata","Cedrela odorata",NA,0.400355169543265,"original_only",3.9227721435094,-0.741980951309226,-0.830146918842058,3.9227721435094,-0.741980951309226,1,"Caqueta moist forests","Tropical Moist Broadleaf","Tropical"
"Cephalotus_follicularis",0.0011258,NA,4000,11475,1614517073,118750,287498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cephalotus follicularis","Vulnerable","A2ac; C2a(i)","Australasian","Global","144","Stable","Terrestrial; Freshwater (=Inland waters)","VU","A2; C2","A; C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11475,"EOO",NA,"Perennial",0.011475,4.0597526942093,NA,1,NA,11475,"Cephalotus_follicularis","Cephalotus follicularis",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratonia_siliqua",0.002989195,NA,NA,NA,477340296,10988,18808,9.2,NA,15.4127802042573,9.76064363230452,37.3635236098193,595.739386713625,29.8290704307447,3.88454794005266,25.9445223764556,12.6825282411852,21.5467634895036,23.0327229720844,8.61053219840739,595.064279010041,91.2926622660365,13.3509560065091,52.1810125007003,242.434055572612,58.2659289625482,71.2676463041999,203.254161628086,0.56400994201849,8.82054596496575,38.8487082090253,"Ceratonia siliqua","Least Concern",NA,"Palearctic","Global",NA,"Decreasing","Terrestrial","LC","","","dioecious",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,1.08643963058975,0,38.8487082090253,NA,"Ceratonia_siliqua","Ceratonia siliqua",NA,0.56400994201849,"original_only",-1.43634571138449,1.40738796303882,-0.820387301377399,-1.43634571138449,1.40738796303882,NA,NA,NA,NA
"Cercis_canadensis",0.00411170833333333,0.002513627,NA,8227516.51,329325136,87734,419957,4.025368116,NA,14.217745470366,12.4859088100952,36.7473137330536,825.902728091542,31.305939624277,-3.37908974372517,34.685029379159,18.850145655457,8.60412045553648,24.0932302008218,3.69626295467954,1079.86497222366,127.872317218898,56.2725985380344,28.2457359170373,347.766913037916,192.987281377853,302.693088603586,222.003419912695,0.699914067285892,-88.6722540774932,35.5254551424115,"Cercis canadensis","Least Concern",NA,"Nearctic","Global","6520","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8227516.51,"EOO","native_plus_maxent","Perennial",8.22751651,6.91526876245771,-2.30504234929554,0,35.5254551424115,8227516.51,"Cercis_canadensis","Cercis canadensis",NA,0.699914067285892,"original_only",-1.90629804464532,-1.41115072376743,0.0481622387376517,-1.90629804464532,-1.41115072376743,4,"Central U.S. hardwood forests","Temperate Broadleaf & Mixed","Temperate"
"Ceriops_decandra",0.00169581,NA,NA,NA,224289561,28787,10244951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,"Ceriops decandra","Near Threatened",NA,"Indomalayan","Global","4500","Decreasing","Marine","NT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,1,NA,NA,"Ceriops_decandra","Ceriops decandra",NA,0.77,"original_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceriops_zippeliana",0.000959604,NA,NA,NA,240213192,75938,10428817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceriops zippeliana","Least Concern",NA,"Australasian|Indomalayan","Global",NA,"Decreasing","Terrestrial; Marine","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,NA,NA,NA,NA,0,NA,NA,"Ceriops_zippeliana","Ceriops zippeliana",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chimonanthus_praecox",0.00470813333333333,NA,NA,2151851.33,695356185,2190841,65349815,3.333333333,NA,15.4868787786665,8.54934767971028,29.4204748344949,777.939820215503,29.5756892814389,0.0617418240615471,29.5139474558948,22.8225926764907,6.29075027358659,24.6410643986215,5.5051534882453,1165.71887622025,215.765054128482,23.1861594156842,71.341746682611,559.204332540697,86.3330775954487,509.468731376082,96.7529488088323,NA,111.720176330932,29.3884931749605,"Chimonanthus praecox","Least Concern",NA,"Palearctic","Global","156","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151851.33,"EOO","native_plus_maxent","Perennial",2.15185133,6.33281226290931,-0.153336224485582,0,29.3884931749605,2151851.33,"Chimonanthus_praecox","Chimonanthus praecox",NA,NA,"missing",-0.778787003557348,-1.10682653741413,2.40635017879183,-0.778787003557348,-1.10682653741413,1,"Guizhou Plateau broadleaf and mixed forests","Tropical Moist Broadleaf","Tropical"
"Cicer_bijugum",0.00015004534047619,0.000680302,NA,840000,433885734,22482,6763679,NA,NA,13.5443567370331,12.7749028683654,34.2497365031013,909.56194538377,34.0452452348032,-3.33276170387654,37.3780068505059,5.79540347937502,24.3151764866502,24.63759006287,2.38469437376538,528.917292483756,87.1824897659719,4.20492460273278,70.631580134028,238.31610683255,16.9130070001425,22.0899984508158,220.853243152749,NA,40.7720277516305,37.0711767075424,"Cicer bijugum","Endangered","B2ab(iii)","Palearctic","Global","72","Unknown","Terrestrial","EN","B2","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840000,"EOO","native_plus_maxent",NA,0.84,5.92427928606188,2.15944226272768,1,37.0711767075424,840000,"Cicer_bijugum","Cicer bijugum",NA,NA,"missing",-2.77070474995285,2.62158065984646,0.189471748861903,-2.77070474995285,2.62158065984646,12,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","Mediterranean Shrublands","Mediterranean"
"Cicer_echinospermum",0.003174314625,0.004464356,NA,17000,733064420,38477,92713550,NA,NA,12.833086749794,12.0939716076047,33.1987178957013,903.825566985018,32.9729201334927,-3.59990987863329,36.5728299960177,5.03629953189432,23.3817242996325,23.8476593911613,1.75522140320936,611.981367806065,92.3635174132878,8.11975161093489,62.6869926587027,255.19395846374,31.0757363708511,38.9496339123573,240.379409503025,NA,38.1731985605322,38.4388132064851,"Cicer echinospermum","Least Concern",NA,"Palearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,"EOO","native_plus_maxent",NA,0.017,4.23044892137827,1.74096445603409,0,38.4388132064851,17000,"Cicer_echinospermum","Cicer echinospermum",NA,NA,"missing",-2.90584515821372,2.02436911597416,-0.0978608778801382,-2.90584515821372,2.02436911597416,4,"Eastern Anatolian deciduous forests","Temperate Broadleaf & Mixed","Temperate"
"Cicer_reticulatum",0.000985622256785714,0.005480954,NA,709552,416904123,28852,55213382,0.1132,8.5,15.331608043335,12.4447784925844,32.0170532953966,974.39991648239,36.9055961835241,-1.90927152218142,38.8148676315106,5.12287387654002,27.1095478058926,27.3523670143403,3.52281733696094,620.62058484377,99.8545454914988,1.76486634993677,75.5696107102964,283.578208292807,8.29801942911997,11.9690094062404,274.60140090381,NA,40.426218707311,37.6561858123906,"Cicer reticulatum","Near Threatened","B2b(iii)","Palearctic","Global","68","Decreasing","Terrestrial","NT","B2","B",NA,"seed","gravity","none","self compatible","selfing",NA,"Angiosperm","hermaphrodite","annual",709552,"EOO","native_plus_maxent","Annual",0.709552,5.85098422852573,2.48387861201121,1,37.6561858123906,709552,"Cicer_reticulatum","Cicer reticulatum",NA,NA,"missing",-2.16678135867169,2.82742723093359,0.600209221427335,-2.16678135867169,2.82742723093359,12,"Eastern Mediterranean conifer-sclerophyllous-broadleaf forests","Mediterranean Shrublands","Mediterranean"
"Cinchona_calisaya",0.00497083,NA,NA,348284.07,867786681,44337231,59172711,6,NA,17.1651066671294,12.5656472461117,73.13305084348,123.724026499007,24.8930051869128,7.63572063635512,17.2572845197947,18.0487014395492,15.5245060705873,18.3295083471273,15.4137165619873,1266.27144283015,211.473816373229,27.1049585887848,66.2597518236009,587.777379484092,100.539119216378,424.183493236452,108.673957958686,NA,-68.8510535523434,-14.541229604655,"Cinchona calisaya","Least Concern",NA,"Neotropical","Global","328","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348284.07,"EOO","native_plus_maxent","Perennial",0.34828407,5.54193361092303,-0.0608511367642801,0,14.541229604655,348284.07,"Cinchona_calisaya","Cinchona calisaya",NA,NA,"missing",1.15418549984371,0.118633315828509,-1.09051674188093,1.15418549984371,0.118633315828509,1,"Bolivian Yungas","Tropical Moist Broadleaf","Tropical"
"Citrus_australasica",0.00754081733333333,0.008176553,NA,1418806.26,344299584,33495799,35040242,NA,NA,18.7896165225157,10.3169458680228,50.451852834306,375.610733364369,28.2176609684624,7.77366598693875,20.4439948941656,22.5620105338224,14.8668310634507,23.0695575119833,13.8091961248445,1441.22463430913,213.34042216144,42.3884786815886,48.3089596569558,583.682736020804,156.626461650353,534.240891640935,192.821380560648,0.63,152.124802825685,-27.7053602219839,"Citrus australasica","Least Concern",NA,"Australasian","Global","496","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418806.26,"EOO","native_plus_maxent",NA,1.41880626,6.1519230959808,-1.43297235343201,0,27.7053602219839,1418806.26,"Citrus_australasica","Citrus australasica",NA,0.63,"original_only",1.33574331766794,-1.4823381786457,-0.0678722054961526,1.33574331766794,-1.4823381786457,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Citrus_australis",0.0052933025,0.0063911,NA,526421.11,328455802,32038302,35128696,NA,NA,19.1635172595898,11.3713491441931,50.2668830459528,418.221758205437,29.5355434519519,6.93487022353031,22.6006733464474,23.7837071341839,14.2900803293083,23.880425304716,13.5721788937451,1072.76525757796,159.99810400939,34.2830537699799,47.1142937445342,440.358419427416,126.26999044335,427.301365663651,139.104690667664,0.73,151.756496832532,-26.638098452168,"Citrus australis","Least Concern",NA,"Australasian","Global","272","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526421.11,"EOO","native_plus_maxent",NA,0.52642111,5.72133329658745,-0.856119423600257,0,26.638098452168,526421.11,"Citrus_australis","Citrus australis",NA,0.73,"original_only",0.696281956809592,-0.235335732957908,0.0736640655661908,0.696281956809592,-0.235335732957908,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Citrus_garrawayi",0.004313105,NA,NA,155915.699,286673728,27617387,30082001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citrus garrawayi","Least Concern",NA,"Australasian","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155915.699,"EOO",NA,NA,0.155915699,5.19288984607923,NA,0,NA,155915.699,"Citrus_garrawayi","Citrus garrawayi",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Citrus_medica",0.00185425707272727,0.002444247,NA,NA,406057947,70586,369527,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,"Citrus medica","Least Concern",NA,"Indomalayan","Global",NA,"Decreasing","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Citrus_medica","Citrus medica",NA,0.7,"original_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coffea_canephora",0.00527776745263158,0.007669164,NA,7220150,568611505,49589,1260636,8,NA,24.841078757408,10.4820049411984,73.4655092129938,96.0235637909825,32.3445349825131,17.8400228577875,14.5045121771044,24.3518102994247,24.6824747114275,26.0275898291748,23.6928355872836,1688.64161112603,280.241347570527,21.5013772738405,62.9248544059754,721.704518933299,100.451837068168,354.784771479884,454.814013774302,NA,10.047133328144,3.72601303374814,"Coffea canephora","Least Concern",NA,"Afrotropical","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7220150,"EOO","native_plus_maxent","Perennial",7.22015,6.85854622021446,0.405014693221157,0,3.72601303374814,7220150,"Coffea_canephora","Coffea canephora",NA,NA,"missing",4.59617841279229,0.068888353966103,-0.96583313812294,4.59617841279229,0.068888353966103,1,"Atlantic Equatorial coastal forests","Tropical Moist Broadleaf","Tropical"
"Coffea_eugenioides",0.00411842,NA,NA,101818.7,699903961,204058,47530510,3.5,NA,22.1759211043904,11.1937503158549,76.2275893342236,97.472041841395,29.6142129862835,14.4881005826913,15.1261124099889,22.4195028269978,21.3284033577644,23.2440055496041,20.9016870123924,1221.14637060736,194.343786136608,23.6630860001565,66.8265796666173,506.927465390334,96.0914883079667,301.544282265573,176.843819739853,NA,29.4781416907195,-2.1297425716088,"Coffea eugenioides","Least Concern",NA,"Afrotropical","Global","376","Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101818.7,"EOO","native_plus_maxent","Perennial",0.1018187,5.00782754775503,0.434847134567086,0,2.1297425716088,101818.7,"Coffea_eugenioides","Coffea eugenioides",NA,NA,"missing",2.7934009439682,0.984079757921407,-1.0732606001693,2.7934009439682,0.984079757921407,1,"Albertine Rift montane forests","Tropical Moist Broadleaf","Tropical"
"Coffea_humblotiana",0.00367793,NA,NA,1900,418074721,1461164,29629744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8499991026,-11.9500003142,"Coffea humblotiana","Endangered","B1ab(iii,v)","Afrotropical","Global",NA,"Decreasing","Terrestrial","EN","B1","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,"EOO","native_only",NA,0.0019,3.27875360095283,NA,1,11.9500003142,1900,"Coffea_humblotiana","Coffea humblotiana",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornus_controversa",0.003413615,NA,NA,6907178.59,771803013,50611092,76631983,14.99157895,NA,11.2911317468782,8.62025241454193,27.5549062415688,842.254541413655,27.0013477534709,-4.50540066028508,31.506748281732,20.2804934545454,2.00137594216462,21.5207193706113,0.937541938186084,1612.85608960245,250.011272559308,54.3582731978501,51.449548689006,660.784654656852,185.222008501154,631.955465999226,200.292069577116,0.563120666666667,133.19779481415,35.5462622021751,"Cornus controversa","Least Concern",NA,"Indomalayan|Palearctic","Global","2196","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6907178.59,"EOO","native_plus_maxent","Perennial",6.90717859,6.83930068514308,-2.4503942516437,0,35.5462622021751,6907178.59,"Cornus_controversa","Cornus controversa",NA,0.563120666666667,"original_only",-1.48890453882645,-3.74516353541231,1.57606556592716,-1.48890453882645,-3.74516353541231,4,"Nihonkai evergreen forests","Temperate Broadleaf & Mixed","Temperate"
"Corrigiola_litoralis",0.000674528,NA,NA,34949644458,304398433,8258,9653,0.141590909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corrigiola litoralis","Least Concern",NA,"Palearctic","Global","15000","Stable","Terrestrial; Freshwater (=Inland waters)","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34949644458,"EOO",NA,"Annual",34949.644458,10.5434427620355,NA,0,NA,34949644458,"Corrigiola_litoralis","Corrigiola litoralis",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
