SRR,Coverage,Species
SRR26589726,31.9948,Quercus_variabilis
SRR26589727,37.6604,Quercus_variabilis
SRR26589728,35.5871,Quercus_variabilis
SRR26589729,35.7942,Quercus_variabilis
SRR26589730,29.2624,Quercus_variabilis
SRR26589731,27.7673,Quercus_variabilis
SRR26589732,33.9666,Quercus_variabilis
SRR26589733,34.8613,Quercus_variabilis
SRR26589734,35.3813,Quercus_variabilis
SRR26589735,28.7017,Quercus_variabilis
SRR26589736,27.7987,Quercus_variabilis
SRR26589737,28.0473,Quercus_variabilis
SRR26589738,34.0604,Quercus_variabilis
SRR26589739,32.3289,Quercus_variabilis
SRR26589740,31.6791,Quercus_variabilis
SRR26589741,38.6514,Quercus_variabilis
SRR26589742,28.7873,Quercus_variabilis
SRR26589743,33.0447,Quercus_variabilis
SRR26589744,32.6751,Quercus_variabilis
SRR26589745,33.8946,Quercus_variabilis
SRR26589746,32.3001,Quercus_variabilis
SRR26589747,33.0572,Quercus_variabilis
SRR26589748,32.1419,Quercus_variabilis
SRR26589749,33.2397,Quercus_variabilis
SRR26589750,30.3894,Quercus_variabilis
SRR26589751,31.623,Quercus_variabilis
SRR26589752,33.2533,Quercus_variabilis
SRR26589753,35.5674,Quercus_variabilis
SRR26589754,30.5761,Quercus_variabilis
SRR26589755,31.6228,Quercus_variabilis
SRR26589756,25.9929,Quercus_variabilis
SRR26589757,32.9886,Quercus_variabilis
SRR26589758,29.1831,Quercus_variabilis
SRR26589759,33.5522,Quercus_variabilis
SRR26589760,30.002,Quercus_variabilis
SRR26589761,26.2568,Quercus_variabilis
SRR26589762,27.659,Quercus_variabilis
SRR26589763,27.228,Quercus_variabilis
SRR26589764,28.5189,Quercus_variabilis
SRR26589765,33.5321,Quercus_variabilis
SRR26589766,28.9403,Quercus_variabilis
SRR26589767,28.317,Quercus_variabilis
SRR26589768,34.6656,Quercus_variabilis
SRR26589769,29.5622,Quercus_variabilis
SRR26589770,32.8766,Quercus_variabilis
SRR26589771,26.9951,Quercus_variabilis
SRR26589772,27.8864,Quercus_variabilis
SRR26589773,38.5612,Quercus_variabilis
SRR26589774,39.324,Quercus_variabilis
SRR26589775,31.3872,Quercus_variabilis
SRR26589776,32.8612,Quercus_variabilis
SRR26589777,30.5691,Quercus_variabilis
SRR26589778,29.6626,Quercus_variabilis
SRR26589779,27.2305,Quercus_variabilis
SRR26589780,28.7457,Quercus_variabilis
SRR26589781,26.4365,Quercus_variabilis
SRR26589782,27.8594,Quercus_variabilis
SRR26589783,29.9282,Quercus_variabilis
SRR26589784,31.2387,Quercus_variabilis
SRR26589785,26.7977,Quercus_variabilis
SRR26589786,27.1099,Quercus_variabilis
SRR26589787,36.7649,Quercus_variabilis
SRR26589788,32.3892,Quercus_variabilis
SRR26589789,35.0833,Quercus_variabilis
SRR26589790,35.1946,Quercus_variabilis
SRR26589791,33.4131,Quercus_variabilis
SRR26589792,27.9623,Quercus_variabilis
SRR26589793,26.5715,Quercus_variabilis
SRR26589794,29.4541,Quercus_variabilis
SRR26589795,31.3833,Quercus_variabilis
SRR26589796,28.3028,Quercus_variabilis
SRR26589797,31.3393,Quercus_variabilis
SRR26589798,33.3438,Quercus_variabilis
SRR26589799,26.2331,Quercus_variabilis
SRR26589800,27.1983,Quercus_variabilis
SRR26589801,29.0049,Quercus_variabilis
SRR26589802,26.6087,Quercus_variabilis
SRR26589803,30.2902,Quercus_variabilis
SRR26589804,32.8004,Quercus_variabilis
SRR26589806,31.2867,Quercus_variabilis
SRR26589807,26.9422,Quercus_variabilis
SRR26589808,28.2693,Quercus_variabilis
SRR26589810,28.636,Quercus_variabilis
SRR26589819,26.9762,Quercus_variabilis
SRR26589820,29.4371,Quercus_variabilis
SRR6297481,12.5665,Quillaja_saponaria
SAMN12217163,154.699,Rhamnella_rubrinervis
SRR15235732,22.6051,Rhizophora_apiculata
SRR2645825,15.3539,Rhizophora_apiculata
SRR2646296,14.8503,Rhizophora_apiculata
SRR6957607,197.877,Rhizophora_apiculata
ERR7756298,6.03114,Rhododendron_ferrugineum
SRR15601595,37.8735,Rhododendron_ferrugineum
SRR28281830,44.1045,Rubus_hochstetterorum
SRR24502599,7.75039,Rumohra_adiantiformis
SAMN15562261,64.262,Salix_arbutifolia
SRR17272047,86.6486,Salix_arbutifolia
SRR21707085,18.6314,Salix_arbutifolia
SRR21707086,22.5519,Salix_arbutifolia
SRR21707097,27.8817,Salix_arbutifolia
SRR21707108,21.0091,Salix_arbutifolia
SRR21707119,18.2781,Salix_arbutifolia
SRR21707129,21.4173,Salix_arbutifolia
SRR21707130,23.1207,Salix_arbutifolia
SRR21707131,23.2337,Salix_arbutifolia
SRR21707132,21.7075,Salix_arbutifolia
SRR21707133,29.2908,Salix_arbutifolia
SRR21707134,27.2232,Salix_arbutifolia
SRR21707135,21.1226,Salix_arbutifolia
SRR21707136,19.5252,Salix_arbutifolia
SRR21707137,23.6394,Salix_arbutifolia
SRR21707138,24.4311,Salix_arbutifolia
SRR21707139,16.7833,Salix_arbutifolia
SRR21707140,19.4725,Salix_arbutifolia
SRR21707141,23.4944,Salix_arbutifolia
SRR21707142,22.2362,Salix_arbutifolia
SRR21707143,22.1191,Salix_arbutifolia
SRR21707144,22.5608,Salix_arbutifolia
SRR21707145,25.8326,Salix_arbutifolia
SRR21707146,17.5856,Salix_arbutifolia
SRR21707147,22.5136,Salix_arbutifolia
SRR21707148,13.2011,Salix_arbutifolia
SRR21707149,21.7496,Salix_arbutifolia
SRR21707150,22.4758,Salix_arbutifolia
SRR21707151,26.2148,Salix_arbutifolia
SRR21707152,40.0974,Salix_arbutifolia
SRR21707153,22.6018,Salix_arbutifolia
SRR21707154,18.7615,Salix_arbutifolia
SRR21707155,22.0446,Salix_arbutifolia
SRR21707156,27.584,Salix_arbutifolia
SRR21707157,26.2046,Salix_arbutifolia
SRR21707158,42.3031,Salix_arbutifolia
SRR21707159,30.8339,Salix_arbutifolia
SRR21707160,20.3049,Salix_arbutifolia
SRR21707161,28.7892,Salix_arbutifolia
SRR21707162,21.6344,Salix_arbutifolia
SRR21707163,23.6976,Salix_arbutifolia
SRR21707164,21.2803,Salix_arbutifolia
SRR21798403,99.0684,Salix_arbutifolia
SRR32554049,9.74076,Salix_arbutifolia
SRR16779464,23.241,Salix_caprea
SRR28270189,15.1342,Salix_caprea
SRR16018746,19.7698,Salix_exigua
SRR25779130,126.646,Salix_exigua
SRR12809611,18.3138,Salix_purpurea
SRR18795260,94.2915,Salix_purpurea
SRR18795318,93.47,Salix_purpurea
SRR21816496,11.4768,Salix_purpurea
SRR21816497,7.05769,Salix_purpurea
SRR21816498,19.1335,Salix_purpurea
SRR21816499,13.0495,Salix_purpurea
SRR21816501,7.08171,Salix_purpurea
SRR21816502,17.1613,Salix_purpurea
SRR21816503,9.5213,Salix_purpurea
SRR21816504,11.027,Salix_purpurea
SRR21816507,14.9365,Salix_purpurea
SRR21816508,24.7379,Salix_purpurea
SRR21816510,11.9958,Salix_purpurea
SRR21816511,12.0897,Salix_purpurea
SRR21816512,19.7814,Salix_purpurea
SRR21816513,6.19356,Salix_purpurea
SRR21816514,13.7766,Salix_purpurea
SRR21816516,9.32414,Salix_purpurea
SRR21816517,7.82144,Salix_purpurea
SRR21816518,8.24475,Salix_purpurea
SRR21816519,14.9565,Salix_purpurea
SRR21816520,7.99254,Salix_purpurea
SRR24318088,89.9554,Salix_purpurea
SRR4170081,106.711,Salix_purpurea
SRR4170163,91.3615,Salix_purpurea
ERR1558610,74.1247,Salix_viminalis
ERR1558611,52.3256,Salix_viminalis
ERR1558612,72.9085,Salix_viminalis
ERR1558613,52.8706,Salix_viminalis
SAMEA5409432,107.99,Salix_viminalis
SRR16582939,9.82399,Salix_viminalis
SRR16779470,27.9103,Salix_viminalis
SRR18795271,127.815,Salix_viminalis
SRR31759702,34.8723,Salix_viminalis
SRR31776570,31.5342,Salix_viminalis
SRR31776571,28.9651,Salix_viminalis
SRR31776572,28.039,Salix_viminalis
SRR31776573,31.2832,Salix_viminalis
SRR31776574,25.5208,Salix_viminalis
ERR10116825,16.2631,Salvia_officinalis
ERR10116826,17.5769,Salvia_officinalis
ERR10116827,20.5645,Salvia_officinalis
ERR10116828,10.7966,Salvia_officinalis
SRR25318905,204.194,Salvia_officinalis
SRR6940041,21.4324,Salvia_officinalis
ERR10116830,NA,Sambucus_nigra
ERR10116831,NA,Sambucus_nigra
ERR13996318,NA,Sambucus_nigra
ERR3089135,NA,Sambucus_nigra
SAMEA7522254,NA,Sambucus_nigra
SRR12328977,NA,Sambucus_nigra
SRR18716367,NA,Sambucus_nigra
ERR7619607,4.42969,Sanguinaria_canadensis
SRR18052167,31.0284,Sanguinaria_canadensis
SRR8379568,6.24816,Sanguinaria_canadensis
SRR8379597,6.0908,Sanguinaria_canadensis
SRR25244879,20.8033,Sarracenia_flava
SRR25245107,22.2286,Sarracenia_leucophylla
SRR25245108,24.4265,Sarracenia_minor
SRR25245112,20.3579,Sarracenia_psittacina
SRR31650146,29.8022,Sarracenia_psittacina
SRR31668049,136.633,Sarracenia_psittacina
SRR12518785,11.651,Schoenoplectus_lacustris
SRR24112926,26.8982,Schoenoplectus_tabernaemontani
SRR27340955,53.0081,Schoenoplectus_tabernaemontani
SAMN35298062,19.3913,Scilla_litardierei
SRR12518874,9.17681,Scirpus_sylvaticus
SAMN11602136,6.88449,Sequoiadendron_giganteum
SAMN00120020,4.82152,Setaria_viridis
SAMN00120021,6.63223,Setaria_viridis
SAMN00120022,6.51765,Setaria_viridis
SAMN00120032,29.6835,Setaria_viridis
SAMN00120033,40.5265,Setaria_viridis
SAMN05442780,74.6079,Setaria_viridis
SAMN05442806,36.858,Setaria_viridis
SAMN05442929,76.5985,Setaria_viridis
SAMN05442982,26.5787,Setaria_viridis
SAMN05446065,NA,Setaria_viridis
SAMN05446163,44.9091,Setaria_viridis
SAMN05446191,55.6277,Setaria_viridis
SAMN05446360,37.5513,Setaria_viridis
SAMN05446363,30.3611,Setaria_viridis
SRR072172,6.62887,Setaria_viridis
SRR072173,6.04531,Setaria_viridis
SRR072180,5.92148,Setaria_viridis
SRR072186,6.72685,Setaria_viridis
SRR072201,7.03989,Setaria_viridis
SRR090605,NA,Setaria_viridis
SRR10051266,44.3488,Setaria_viridis
SRR10051270,NA,Setaria_viridis
SRR10051276,29.6713,Setaria_viridis
SRR10051277,23.6175,Setaria_viridis
SRR10051278,43.716,Setaria_viridis
SRR10051279,38.3883,Setaria_viridis
SRR10051280,29.0142,Setaria_viridis
SRR10051281,32.9844,Setaria_viridis
SRR10051282,34.5244,Setaria_viridis
SRR10051283,35.8524,Setaria_viridis
SRR10051284,38.5325,Setaria_viridis
SRR10051285,18.7554,Setaria_viridis
SRR10051286,43.7288,Setaria_viridis
SRR10051287,22.2162,Setaria_viridis
SRR10051288,33.9096,Setaria_viridis
SRR10051289,22.987,Setaria_viridis
SRR10051290,37.9598,Setaria_viridis
SRR10051291,47.3435,Setaria_viridis
SRR10051292,31.6867,Setaria_viridis
SRR10051293,45.1772,Setaria_viridis
SRR10051294,48.5431,Setaria_viridis
SRR10051295,37.7044,Setaria_viridis
SRR10051296,41.2146,Setaria_viridis
SRR10051297,25.7804,Setaria_viridis
SRR10051298,33.9845,Setaria_viridis
SRR10051299,39.3645,Setaria_viridis
SRR10051300,26.1503,Setaria_viridis
SRR10051301,34.3562,Setaria_viridis
SRR10051302,37.2339,Setaria_viridis
SRR10051303,36.301,Setaria_viridis
SRR10051304,39.2442,Setaria_viridis
SRR10051305,39.2163,Setaria_viridis
SRR10051306,28.4353,Setaria_viridis
SRR10051307,40.7976,Setaria_viridis
SRR10051308,35.1083,Setaria_viridis
SRR10051309,34.2228,Setaria_viridis
SRR10051312,26.2344,Setaria_viridis
SRR10051313,51.9003,Setaria_viridis
SRR10051314,41.0212,Setaria_viridis
SRR10051315,25.1422,Setaria_viridis
SRR10051316,40.4242,Setaria_viridis
SRR10051317,22.3906,Setaria_viridis
SRR10051318,32.902,Setaria_viridis
SRR10051319,55.2719,Setaria_viridis
SRR10051320,45.9771,Setaria_viridis
SRR10051321,35.0684,Setaria_viridis
SRR10051322,50.7133,Setaria_viridis
SRR10051323,38.0942,Setaria_viridis
SRR10051324,35.7625,Setaria_viridis
SRR10051325,42.8862,Setaria_viridis
SRR10051326,42.1631,Setaria_viridis
SRR10051327,37.7144,Setaria_viridis
SRR10051328,47.8597,Setaria_viridis
SRR10051329,44.5822,Setaria_viridis
SRR10051330,31.9498,Setaria_viridis
SRR10051331,43.5828,Setaria_viridis
SRR10051332,53.6573,Setaria_viridis
SRR10051333,51.2327,Setaria_viridis
SRR10051335,44.9054,Setaria_viridis
SRR10051336,42.4731,Setaria_viridis
SRR10051337,52.2406,Setaria_viridis
SRR10051338,35.9561,Setaria_viridis
SRR10051339,43.4322,Setaria_viridis
SRR10051340,46.4586,Setaria_viridis
SRR10051341,52.5462,Setaria_viridis
SRR10051342,48.9118,Setaria_viridis
SRR10051343,41.1046,Setaria_viridis
SRR10051344,69.6802,Setaria_viridis
SRR10051345,31.4011,Setaria_viridis
SRR10051346,64.3687,Setaria_viridis
SRR10051347,44.3249,Setaria_viridis
SRR10051348,54.999,Setaria_viridis
SRR10051349,53.9933,Setaria_viridis
SRR10051350,58.9036,Setaria_viridis
SRR10051351,46.684,Setaria_viridis
SRR10051352,29.1939,Setaria_viridis
SRR10051353,56.1592,Setaria_viridis
SRR10051354,67.4406,Setaria_viridis
SRR10051355,35.5942,Setaria_viridis
SRR10051356,40.6216,Setaria_viridis
SRR10051357,40.137,Setaria_viridis
SRR10051358,41.4034,Setaria_viridis
SRR10051359,33.9931,Setaria_viridis
SRR10051360,47.9514,Setaria_viridis
SRR10051361,31.5985,Setaria_viridis
SRR10051362,23.6589,Setaria_viridis
SRR10051363,35.5821,Setaria_viridis
SRR10051364,30.4146,Setaria_viridis
SRR10051365,47.1241,Setaria_viridis
SRR10051366,40.6252,Setaria_viridis
SRR10051367,47.1247,Setaria_viridis
SRR10051368,28.4143,Setaria_viridis
SRR10051369,44.8555,Setaria_viridis
SRR10051370,39.3486,Setaria_viridis
SRR10051371,47.2912,Setaria_viridis
SRR10051372,29.8546,Setaria_viridis
SRR10051373,46.399,Setaria_viridis
SRR10051374,41.3959,Setaria_viridis
SRR10051375,40.6503,Setaria_viridis
SRR10051376,38.1646,Setaria_viridis
SRR10051377,54.7907,Setaria_viridis
SRR10051378,44.1205,Setaria_viridis
SRR10051379,46.5503,Setaria_viridis
SRR10051380,44.3085,Setaria_viridis
SRR10051381,48.8611,Setaria_viridis
SRR10051382,44.1346,Setaria_viridis
SRR10051383,35.9679,Setaria_viridis
SRR10051385,24.6533,Setaria_viridis
SRR10051386,44.0193,Setaria_viridis
SRR10051387,30.6826,Setaria_viridis
SRR10051388,41.2119,Setaria_viridis
SRR10051389,35.2117,Setaria_viridis
SRR10051390,43.5801,Setaria_viridis
SRR10051391,30.8763,Setaria_viridis
SRR10051392,40.2766,Setaria_viridis
SRR10051393,35.181,Setaria_viridis
SRR10051394,34.9212,Setaria_viridis
SRR10051395,44.2222,Setaria_viridis
SRR10051396,37.4465,Setaria_viridis
SRR10051397,27.1944,Setaria_viridis
SRR10051398,55.103,Setaria_viridis
SRR10051399,36.9512,Setaria_viridis
SRR10051400,43.3344,Setaria_viridis
SRR10051401,37.1977,Setaria_viridis
SRR10051402,47.1423,Setaria_viridis
SRR10051403,50.2694,Setaria_viridis
SRR10051404,45.2474,Setaria_viridis
SRR10051405,31.9244,Setaria_viridis
SRR10051406,48.1692,Setaria_viridis
SRR10051407,30.9414,Setaria_viridis
SRR10051408,53.962,Setaria_viridis
SRR10051409,38.9262,Setaria_viridis
SRR10051410,50.9059,Setaria_viridis
SRR10051411,54.9567,Setaria_viridis
SRR10051412,53.3828,Setaria_viridis
SRR10051413,55.7694,Setaria_viridis
SRR10051414,36.5429,Setaria_viridis
SRR10051415,62.8536,Setaria_viridis
SRR10051416,51.826,Setaria_viridis
SRR10051417,38.3611,Setaria_viridis
SRR10051418,47.8952,Setaria_viridis
SRR10051419,56.4357,Setaria_viridis
SRR10051420,49.0302,Setaria_viridis
SRR10051421,47.4461,Setaria_viridis
SRR10051422,42.8656,Setaria_viridis
SRR10051423,66.9694,Setaria_viridis
SRR10051424,34.1111,Setaria_viridis
SRR10051425,54.4711,Setaria_viridis
SRR10873424,22.4877,Setaria_viridis
SRR11804872,60.0654,Setaria_viridis
SRR11804873,42.4051,Setaria_viridis
SRR11804874,71.6477,Setaria_viridis
SRR11804875,48.1477,Setaria_viridis
SRR11804876,42.5789,Setaria_viridis
SRR11804877,42.4163,Setaria_viridis
SRR11804878,44.3898,Setaria_viridis
SRR11804880,40.3519,Setaria_viridis
SRR11804881,48.9523,Setaria_viridis
SRR11805055,43.7143,Setaria_viridis
SRR11805056,43.4071,Setaria_viridis
SRR11805057,52.3081,Setaria_viridis
SRR11805058,47.3219,Setaria_viridis
SRR11805059,40.5006,Setaria_viridis
SRR11805060,44.1417,Setaria_viridis
SRR11805061,43.4255,Setaria_viridis
SRR11805062,46.2102,Setaria_viridis
SRR11805063,32.3153,Setaria_viridis
SRR11805065,43.239,Setaria_viridis
SRR11805066,12.5484,Setaria_viridis
SRR11805067,37.1453,Setaria_viridis
SRR11805068,46.894,Setaria_viridis
SRR11805069,41.8431,Setaria_viridis
SRR11805070,34.5765,Setaria_viridis
SRR11805119,41.3823,Setaria_viridis
SRR11805120,40.2513,Setaria_viridis
SRR11805121,45.3918,Setaria_viridis
SRR11805122,14.7296,Setaria_viridis
SRR11805124,32.9316,Setaria_viridis
SRR11805125,36.777,Setaria_viridis
SRR11805126,41.0227,Setaria_viridis
SRR11805127,14.1468,Setaria_viridis
SRR11805128,39.9404,Setaria_viridis
SRR11805129,47.1824,Setaria_viridis
SRR11805130,41.6465,Setaria_viridis
SRR11805131,44.8211,Setaria_viridis
SRR11805132,17.9187,Setaria_viridis
SRR11805133,36.3029,Setaria_viridis
SRR12247771,35.7952,Setaria_viridis
SRR12247772,37.3771,Setaria_viridis
SRR12247773,40.8017,Setaria_viridis
SRR12247774,46.1058,Setaria_viridis
SRR12927289,50.279,Setaria_viridis
SRR13451232,65.9315,Setaria_viridis
SRR13705801,57.2864,Setaria_viridis
SRR1587367,64.1155,Setaria_viridis
SRR1587381,49.2851,Setaria_viridis
SRR1587409,49.587,Setaria_viridis
SRR1587443,57.0066,Setaria_viridis
SRR1587467,52.2779,Setaria_viridis
SRR1587484,68.9325,Setaria_viridis
SRR1587488,56.1386,Setaria_viridis
SRR1587574,56.3199,Setaria_viridis
SRR1587575,48.0935,Setaria_viridis
SRR1587577,60.0996,Setaria_viridis
SRR1587578,58.8643,Setaria_viridis
SRR1587579,58.0237,Setaria_viridis
SRR1587581,80.3307,Setaria_viridis
SRR1587582,55.4788,Setaria_viridis
SRR1587583,34.6349,Setaria_viridis
SRR1587589,58.0975,Setaria_viridis
SRR1587590,44.3459,Setaria_viridis
SRR1587594,38.5212,Setaria_viridis
SRR1587598,42.2533,Setaria_viridis
SRR1587603,66.3463,Setaria_viridis
SRR1587617,36.627,Setaria_viridis
SRR1587622,45.8123,Setaria_viridis
SRR1587628,49.9727,Setaria_viridis
SRR1587638,57.5815,Setaria_viridis
SRR1587646,49.8508,Setaria_viridis
SRR1587653,55.2381,Setaria_viridis
SRR1587664,54.3123,Setaria_viridis
SRR1587668,59.5442,Setaria_viridis
SRR1587685,81.9358,Setaria_viridis
SRR1587729,65.3483,Setaria_viridis
SRR1587768,65.6438,Setaria_viridis
SRR1587792,33.4812,Setaria_viridis
SRR1587822,41.9654,Setaria_viridis
SRR1587842,54.6742,Setaria_viridis
SRR1587864,59.9094,Setaria_viridis
SRR1587952,56.4835,Setaria_viridis
SRR1587964,53.0916,Setaria_viridis
SRR1587973,66.3882,Setaria_viridis
SRR1588005,53.7712,Setaria_viridis
SRR1588016,50.7245,Setaria_viridis
SRR16202466,11.7932,Setaria_viridis
SRR16202467,14.5123,Setaria_viridis
SRR16202468,10.5986,Setaria_viridis
SRR16202469,11.0181,Setaria_viridis
SRR16202470,11.7247,Setaria_viridis
SRR16202471,11.4307,Setaria_viridis
SRR16202472,11.4175,Setaria_viridis
SRR16202473,9.23264,Setaria_viridis
SRR16202474,10.9718,Setaria_viridis
SRR16202475,11.9709,Setaria_viridis
SRR16202477,11.1802,Setaria_viridis
SRR16202478,10.8681,Setaria_viridis
SRR16202479,12.9557,Setaria_viridis
SRR16202480,12.8289,Setaria_viridis
SRR16202481,12.713,Setaria_viridis
SRR16202482,11.5869,Setaria_viridis
SRR16202483,11.1388,Setaria_viridis
SRR16202484,11.4545,Setaria_viridis
SRR16202485,11.5512,Setaria_viridis
SRR16202486,10.7917,Setaria_viridis
SRR18177998,12.2825,Setaria_viridis
SRR18177999,9.1971,Setaria_viridis
SRR18178000,9.7382,Setaria_viridis
SRR18178001,12.8155,Setaria_viridis
SRR18178002,12.0831,Setaria_viridis
SRR18178003,11.5078,Setaria_viridis
SRR18178004,14.3633,Setaria_viridis
SRR18178006,14.601,Setaria_viridis
SRR18178007,12.4531,Setaria_viridis
SRR18178008,13.4473,Setaria_viridis
SRR18178009,17.1338,Setaria_viridis
SRR18178010,11.8359,Setaria_viridis
SRR18178011,10.9269,Setaria_viridis
SRR18178012,12.9287,Setaria_viridis
SRR18178013,14.2209,Setaria_viridis
SRR18178014,13.58,Setaria_viridis
SRR18178015,8.58479,Setaria_viridis
SRR19396074,41.6329,Setaria_viridis
SRR19396075,54.4619,Setaria_viridis
SRR19396076,39.7403,Setaria_viridis
SRR19396077,41.2456,Setaria_viridis
SRR19396078,41.1199,Setaria_viridis
SRR19396080,71.5038,Setaria_viridis
SRR19396081,56.4009,Setaria_viridis
SRR19396083,47.0118,Setaria_viridis
SRR19396084,43.4133,Setaria_viridis
SRR19396085,40.9746,Setaria_viridis
SRR19396086,42.8285,Setaria_viridis
SRR19396087,43.089,Setaria_viridis
SRR19396088,52.831,Setaria_viridis
SRR19396089,53.3825,Setaria_viridis
SRR19396092,41.7776,Setaria_viridis
SRR19396093,42.1362,Setaria_viridis
SRR19396094,41.4646,Setaria_viridis
SRR19396095,51.4342,Setaria_viridis
SRR19396096,40.9955,Setaria_viridis
SRR19396097,38.3489,Setaria_viridis
SRR19396098,42.2066,Setaria_viridis
SRR19396099,39.0031,Setaria_viridis
SRR19396100,46.3455,Setaria_viridis
SRR19396101,43.3069,Setaria_viridis
SRR19396102,39.4742,Setaria_viridis
SRR19396103,38.4636,Setaria_viridis
SRR19396105,40.9372,Setaria_viridis
SRR19396107,41.9413,Setaria_viridis
SRR19396108,42.6213,Setaria_viridis
SRR19396109,38.2031,Setaria_viridis
SRR21101505,62.6434,Setaria_viridis
SRR3990179,39.8177,Setaria_viridis
SRR3990240,51.0427,Setaria_viridis
SRR3990249,46.8046,Setaria_viridis
SRR3990250,48.7056,Setaria_viridis
SRR3990251,42.3428,Setaria_viridis
SRR3990252,44.1741,Setaria_viridis
SRR3990253,51.6631,Setaria_viridis
SRR3990254,47.2459,Setaria_viridis
SRR3990299,36.1952,Setaria_viridis
SRR3990300,41.4408,Setaria_viridis
SRR3990301,50.0335,Setaria_viridis
SRR3990302,40.3005,Setaria_viridis
SRR3990303,43.4161,Setaria_viridis
SRR3990304,33.4121,Setaria_viridis
SRR3990305,47.8536,Setaria_viridis
SRR3990306,62.6834,Setaria_viridis
SRR3990307,43.0721,Setaria_viridis
SRR3990308,50.8407,Setaria_viridis
SRR3990309,47.0698,Setaria_viridis
SRR3990310,47.9325,Setaria_viridis
SRR3990311,47.5611,Setaria_viridis
SRR3990312,41.2719,Setaria_viridis
SRR3990313,41.2548,Setaria_viridis
SRR3990314,59.9687,Setaria_viridis
SRR3990315,44.8368,Setaria_viridis
SRR3990316,56.2812,Setaria_viridis
SRR3990317,53.9575,Setaria_viridis
SRR3990318,60.5287,Setaria_viridis
SRR3990319,53.2137,Setaria_viridis
SRR3990321,70.3736,Setaria_viridis
SRR3990392,55.1055,Setaria_viridis
SRR3990393,52.5241,Setaria_viridis
SRR4063259,74.1365,Setaria_viridis
SRR4063316,55.2058,Setaria_viridis
SRR4063420,82.9838,Setaria_viridis
SRR4063446,87.8774,Setaria_viridis
SRR4098337,25.769,Setaria_viridis
SRR4098339,31.8079,Setaria_viridis
SRR4098340,33.5297,Setaria_viridis
SRR4098341,34.6793,Setaria_viridis
SRR4098343,39.2064,Setaria_viridis
SRR4098344,40.1078,Setaria_viridis
SRR4098347,37.5795,Setaria_viridis
SRR4098350,35.9782,Setaria_viridis
SRR4098351,27.8459,Setaria_viridis
SRR4098352,33.034,Setaria_viridis
SRR4098356,31.674,Setaria_viridis
SRR4098357,23.7686,Setaria_viridis
SRR4098360,35.0382,Setaria_viridis
SRR4098362,28.9208,Setaria_viridis
SRR4098365,38.6283,Setaria_viridis
SRR4098366,35.9553,Setaria_viridis
SRR4098367,33.1479,Setaria_viridis
SRR4098368,24.6813,Setaria_viridis
SRR4098417,34.2542,Setaria_viridis
SRR4098458,32.5791,Setaria_viridis
SRR4098459,27.5691,Setaria_viridis
SRR4098461,32.6331,Setaria_viridis
SRR4098462,34.9058,Setaria_viridis
SRR4098463,32.3568,Setaria_viridis
SRR4098464,41.9935,Setaria_viridis
SRR4098465,38.9809,Setaria_viridis
SRR4098502,29.8014,Setaria_viridis
SRR4098528,37.1684,Setaria_viridis
SRR4098529,30.7729,Setaria_viridis
SRR4098532,38.2461,Setaria_viridis
SRR4098533,34.8764,Setaria_viridis
SRR4098534,42.8692,Setaria_viridis
SRR4098537,41.0123,Setaria_viridis
SRR4098612,35.503,Setaria_viridis
SRR4098613,38.2867,Setaria_viridis
SRR4098656,38.2032,Setaria_viridis
SRR4098658,35.4951,Setaria_viridis
SRR4098659,40.6311,Setaria_viridis
SRR4098660,37.4601,Setaria_viridis
SRR4098661,38.7507,Setaria_viridis
SRR4102130,24.3394,Setaria_viridis
SRR4102131,33.5269,Setaria_viridis
SRR4102132,33.402,Setaria_viridis
SRR4102133,30.0401,Setaria_viridis
SRR4102134,25.769,Setaria_viridis
SRR4102135,32.4178,Setaria_viridis
SRR4102136,30.7442,Setaria_viridis
SRR4102137,30.8372,Setaria_viridis
SRR4102138,31.2813,Setaria_viridis
SRR4102139,26.0573,Setaria_viridis
SRR4102172,32.2147,Setaria_viridis
SRR4102173,36.6995,Setaria_viridis
SRR4102174,26.1673,Setaria_viridis
SRR4102175,38.6507,Setaria_viridis
SRR4102176,40.0321,Setaria_viridis
SRR4102177,31.9976,Setaria_viridis
SRR4102178,38.4949,Setaria_viridis
SRR4102255,23.8741,Setaria_viridis
SRR4102283,35.6016,Setaria_viridis
SRR4102285,47.7167,Setaria_viridis
SRR4102288,44.6943,Setaria_viridis
SRR4102293,36.1227,Setaria_viridis
SRR4102327,36.7968,Setaria_viridis
SRR4102334,46.0896,Setaria_viridis
SRR4102336,38.7135,Setaria_viridis
SRR4102359,30.2777,Setaria_viridis
SRR4102391,35.6369,Setaria_viridis
SRR4102479,36.095,Setaria_viridis
SRR4102489,41.3736,Setaria_viridis
SRR4102535,39.5656,Setaria_viridis
SRR4102574,40.9368,Setaria_viridis
SRR4103116,36.1465,Setaria_viridis
SRR4103137,40.7242,Setaria_viridis
SRR4103219,43.7184,Setaria_viridis
SRR4103260,37.2026,Setaria_viridis
SRR4103424,40.5469,Setaria_viridis
SRR4103485,29.8804,Setaria_viridis
SRR4103804,35.988,Setaria_viridis
SRR4103821,39.7311,Setaria_viridis
SRR4104007,46.4436,Setaria_viridis
SRR4104194,36.7452,Setaria_viridis
SRR4104215,36.3986,Setaria_viridis
SRR4104436,33.8642,Setaria_viridis
SRR4104487,44.3553,Setaria_viridis
