SRR,Coverage,Species
SAMN32014693,NA,Helianthus_annuus
SAMN32014694,NA,Helianthus_annuus
SAMN32014695,NA,Helianthus_annuus
SAMN32014696,NA,Helianthus_annuus
SAMN32014697,NA,Helianthus_annuus
SAMN32014698,NA,Helianthus_annuus
SAMN32014699,NA,Helianthus_annuus
SAMN32014700,NA,Helianthus_annuus
SAMN32014701,NA,Helianthus_annuus
SAMN32014702,NA,Helianthus_annuus
SAMN32014703,NA,Helianthus_annuus
SAMN32014704,NA,Helianthus_annuus
SAMN32014705,NA,Helianthus_annuus
SAMN32014706,NA,Helianthus_annuus
SAMN32014707,NA,Helianthus_annuus
SAMN32014708,NA,Helianthus_annuus
SAMN32014709,NA,Helianthus_annuus
SAMN32014710,NA,Helianthus_annuus
SAMN32014711,NA,Helianthus_annuus
SAMN32014712,NA,Helianthus_annuus
SAMN32014713,NA,Helianthus_annuus
SAMN32014714,NA,Helianthus_annuus
SAMN32014715,NA,Helianthus_annuus
SAMN32014716,NA,Helianthus_annuus
SAMN32014717,NA,Helianthus_annuus
SAMN32014718,NA,Helianthus_annuus
SAMN32014719,NA,Helianthus_annuus
SAMN32014720,NA,Helianthus_annuus
SAMN32014721,NA,Helianthus_annuus
SAMN32014722,NA,Helianthus_annuus
SAMN32014723,NA,Helianthus_annuus
SAMN32014724,NA,Helianthus_annuus
SAMN32014725,NA,Helianthus_annuus
SAMN32014726,NA,Helianthus_annuus
SAMN32014727,NA,Helianthus_annuus
SAMN32014728,NA,Helianthus_annuus
SAMN32014729,NA,Helianthus_annuus
SAMN32014730,NA,Helianthus_annuus
SAMN32014731,NA,Helianthus_annuus
SAMN32014732,NA,Helianthus_annuus
SAMN32014733,NA,Helianthus_annuus
SAMN32014734,NA,Helianthus_annuus
SAMN32014735,NA,Helianthus_annuus
SAMN32014736,NA,Helianthus_annuus
SAMN32014737,NA,Helianthus_annuus
SAMN32014738,NA,Helianthus_annuus
SAMN32014739,NA,Helianthus_annuus
SAMN32014740,NA,Helianthus_annuus
SAMN32014741,NA,Helianthus_annuus
SAMN32014742,NA,Helianthus_annuus
SAMN32014743,NA,Helianthus_annuus
SAMN32014744,NA,Helianthus_annuus
SAMN32014745,NA,Helianthus_annuus
SAMN32014746,NA,Helianthus_annuus
SAMN32014747,NA,Helianthus_annuus
SAMN32014748,NA,Helianthus_annuus
SAMN32014749,NA,Helianthus_annuus
SAMN32014750,NA,Helianthus_annuus
SAMN32014751,NA,Helianthus_annuus
SAMN32014752,NA,Helianthus_annuus
SAMN32014753,NA,Helianthus_annuus
SAMN32014754,NA,Helianthus_annuus
SAMN32014755,NA,Helianthus_annuus
SAMN32014756,NA,Helianthus_annuus
SAMN32014757,NA,Helianthus_annuus
SAMN32014758,NA,Helianthus_annuus
SAMN32014759,NA,Helianthus_annuus
SAMN32014760,NA,Helianthus_annuus
SAMN32014761,NA,Helianthus_annuus
SAMN32014762,NA,Helianthus_annuus
SAMN32014763,NA,Helianthus_annuus
SAMN32014764,NA,Helianthus_annuus
SAMN32014765,NA,Helianthus_annuus
SAMN32014766,NA,Helianthus_annuus
SAMN32014767,NA,Helianthus_annuus
SAMN32014768,NA,Helianthus_annuus
SAMN32014769,NA,Helianthus_annuus
SAMN32014770,NA,Helianthus_annuus
SAMN32014771,NA,Helianthus_annuus
SAMN32014772,NA,Helianthus_annuus
SAMN32014773,NA,Helianthus_annuus
SAMN32014774,NA,Helianthus_annuus
SAMN32014775,NA,Helianthus_annuus
SAMN32014776,NA,Helianthus_annuus
SAMN32014777,NA,Helianthus_annuus
SAMN32014778,NA,Helianthus_annuus
SAMN32014779,NA,Helianthus_annuus
SAMN32014780,NA,Helianthus_annuus
SAMN32014781,NA,Helianthus_annuus
SAMN32014782,NA,Helianthus_annuus
SAMN32014783,NA,Helianthus_annuus
SAMN32014784,NA,Helianthus_annuus
SAMN32014785,NA,Helianthus_annuus
SAMN32014786,NA,Helianthus_annuus
SRR8895991,NA,Helianthus_anomalus
SRR8896038,NA,Helianthus_anomalus
SRR8896072,NA,Helianthus_anomalus
DRR023898,134.619,Ipomoea_trifida
DRR023905,105.525,Ipomoea_trifida
DRR259139,26.389,Ipomoea_trifida
DRR259140,25.871,Ipomoea_trifida
DRR259141,32.4978,Ipomoea_trifida
DRR259142,30.4388,Ipomoea_trifida
DRR259143,24.7606,Ipomoea_trifida
DRR259144,21.2152,Ipomoea_trifida
DRR419599,17.2655,Ipomoea_trifida
DRR495189,90.9791,Ipomoea_trifida
SRR17610133,57.6175,Ipomoea_trifida
SRR17610134,70.9084,Ipomoea_trifida
SRR5272688,42.7116,Ipomoea_trifida
SRR6667675,59.6701,Ipomoea_trifida
SRR6667663,72.7481,Ipomoea_triloba
SRR6195040,47.8008,Kokia_drynarioides
SRR8555411,4.04875,Larix_sibirica
SRR1528439,144.598,Leersia_perrieri
SRR14368005,13.0599,Macadamia_integrifolia
SRR14368007,12.3445,Macadamia_integrifolia
SRR14368008,11.5443,Macadamia_integrifolia
SRR14368009,13.0385,Macadamia_integrifolia
SRR14368010,13.3339,Macadamia_integrifolia
SRR14368011,10.7807,Macadamia_integrifolia
SRR14368012,14.3351,Macadamia_integrifolia
SRR14368013,12.8876,Macadamia_integrifolia
SRR14368014,13.2083,Macadamia_integrifolia
SRR14368015,13.7173,Macadamia_integrifolia
SRR14368016,13.4257,Macadamia_integrifolia
SRR14368018,12.9658,Macadamia_integrifolia
SRR14368019,14.2438,Macadamia_integrifolia
SRR14368020,14.3127,Macadamia_integrifolia
SRR14368021,11.8475,Macadamia_integrifolia
SRR14368022,12.6276,Macadamia_integrifolia
SRR14368023,12.5804,Macadamia_integrifolia
SRR14368024,10.6139,Macadamia_integrifolia
SRR14368025,14.9166,Macadamia_integrifolia
SRR14368026,12.4724,Macadamia_integrifolia
SRR14368027,11.4115,Macadamia_integrifolia
SRR14368029,11.8388,Macadamia_integrifolia
SRR14368030,13.6118,Macadamia_integrifolia
SRR14368031,11.887,Macadamia_integrifolia
SRR14368032,13.5414,Macadamia_integrifolia
SRR14368033,12.0056,Macadamia_integrifolia
SRR14368034,15.176,Macadamia_integrifolia
SRR14368035,16.0191,Macadamia_integrifolia
SRR14368036,13.9284,Macadamia_integrifolia
SRR14368037,14.3085,Macadamia_integrifolia
SRR14368038,15.0356,Macadamia_integrifolia
SRR14368040,12.2328,Macadamia_integrifolia
SRR14368041,17.8538,Macadamia_integrifolia
SRR14368042,13.668,Macadamia_integrifolia
SRR14368044,14.8042,Macadamia_integrifolia
SRR14368045,14.5829,Macadamia_integrifolia
SRR14368046,16.5347,Macadamia_integrifolia
SRR14368047,17.854,Macadamia_integrifolia
SRR14368048,13.7611,Macadamia_integrifolia
SRR14368049,15.2094,Macadamia_integrifolia
SRR14368051,12.0719,Macadamia_integrifolia
SRR14368052,14.4496,Macadamia_integrifolia
SRR14368053,56.8804,Macadamia_integrifolia
SRR14368086,11.752,Macadamia_integrifolia
SRR14368087,9.30742,Macadamia_integrifolia
SRR14368089,11.0693,Macadamia_integrifolia
SRR14368090,11.6449,Macadamia_integrifolia
SRR14368092,12.7752,Macadamia_integrifolia
SRR14368093,10.5125,Macadamia_integrifolia
SRR14368094,13.7733,Macadamia_integrifolia
SRR14368095,10.6534,Macadamia_integrifolia
SRR14368096,12.0672,Macadamia_integrifolia
SRR14368097,11.5103,Macadamia_integrifolia
SRR14368098,11.6811,Macadamia_integrifolia
SRR14368099,9.16683,Macadamia_integrifolia
SRR14368100,7.64412,Macadamia_integrifolia
SRR14368101,14.7101,Macadamia_integrifolia
SRR14368103,9.2073,Macadamia_integrifolia
SRR14368104,12.1288,Macadamia_integrifolia
SRR14368105,9.88482,Macadamia_integrifolia
SRR14368106,47.8413,Macadamia_integrifolia
SRR14368107,14.7582,Macadamia_integrifolia
SRR14368108,15.612,Macadamia_integrifolia
SRR14368109,15.0566,Macadamia_integrifolia
SRR14368110,10.8981,Macadamia_integrifolia
SRR14368111,12.0442,Macadamia_integrifolia
SRR14368112,12.1844,Macadamia_integrifolia
SRR14368113,11.7926,Macadamia_integrifolia
SRR14368118,11.1496,Macadamia_integrifolia
SRR14368119,12.7631,Macadamia_integrifolia
SRR14368120,12.8271,Macadamia_integrifolia
SRR14368121,12.804,Macadamia_integrifolia
SRR14368122,12.4482,Macadamia_integrifolia
SRR14368123,13.7791,Macadamia_integrifolia
SRR14368124,12.8508,Macadamia_integrifolia
SRR14368125,13.7301,Macadamia_integrifolia
SRR14368126,10.7069,Macadamia_integrifolia
SRR14368127,10.5221,Macadamia_integrifolia
SRR14368128,12.105,Macadamia_integrifolia
SRR14368129,13.0528,Macadamia_integrifolia
SRR14368130,8.76348,Macadamia_integrifolia
SRR14368131,12.114,Macadamia_integrifolia
SRR14368132,14.757,Macadamia_integrifolia
SRR14368134,10.9402,Macadamia_integrifolia
SRR14368135,10.5146,Macadamia_integrifolia
SRR14368136,12.6422,Macadamia_integrifolia
SRR14368137,13.3198,Macadamia_integrifolia
SRR14368138,10.9626,Macadamia_integrifolia
SRR14368139,12.0524,Macadamia_integrifolia
SRR14368140,11.4226,Macadamia_integrifolia
SRR14368141,8.88447,Macadamia_integrifolia
SRR14368142,12.092,Macadamia_integrifolia
SRR14368143,13.1916,Macadamia_integrifolia
SRR14368145,9.79557,Macadamia_integrifolia
SRR14368146,11.6264,Macadamia_integrifolia
SRR14368147,10.5445,Macadamia_integrifolia
SRR14368148,11.7628,Macadamia_integrifolia
SRR14368149,11.5839,Macadamia_integrifolia
SRR14368150,9.91073,Macadamia_integrifolia
SRR14368151,11.4266,Macadamia_integrifolia
SRR14368152,10.9737,Macadamia_integrifolia
SRR14368153,12.4778,Macadamia_integrifolia
SRR14368154,12.2576,Macadamia_integrifolia
SRR24832908,4.26826,Malania_oleifera
SRR24832910,4.10435,Malania_oleifera
SRR24832911,4.8461,Malania_oleifera
SRR24832912,4.79222,Malania_oleifera
SRR24832913,4.82833,Malania_oleifera
SRR24832914,4.30379,Malania_oleifera
SRR24832915,4.58728,Malania_oleifera
SRR24832916,4.23535,Malania_oleifera
SRR24832917,5.21176,Malania_oleifera
SRR24832918,4.20216,Malania_oleifera
SRR24832919,4.5044,Malania_oleifera
SRR24832920,4.22923,Malania_oleifera
SRR24832922,4.18155,Malania_oleifera
SRR24832923,4.31075,Malania_oleifera
SRR24832925,4.40151,Malania_oleifera
SRR24832926,4.38574,Malania_oleifera
SRR24832927,4.90421,Malania_oleifera
SRR24832928,4.87693,Malania_oleifera
SRR24832929,4.39627,Malania_oleifera
SRR24832930,5.05672,Malania_oleifera
SRR24832931,5.16118,Malania_oleifera
SRR24832932,4.56555,Malania_oleifera
SRR24832934,4.73854,Malania_oleifera
SRR24832935,4.33321,Malania_oleifera
SRR24832936,4.47378,Malania_oleifera
SRR24832937,4.52948,Malania_oleifera
SRR24832938,5.74107,Malania_oleifera
SRR24832939,5.72292,Malania_oleifera
SRR24832940,4.51578,Malania_oleifera
SRR24832941,6.56939,Malania_oleifera
SRR24832942,5.57177,Malania_oleifera
SRR24832943,4.50561,Malania_oleifera
SRR24832944,5.64843,Malania_oleifera
SRR24832945,4.97434,Malania_oleifera
SRR24832946,5.84606,Malania_oleifera
SRR24832947,5.59402,Malania_oleifera
SRR24832948,6.09798,Malania_oleifera
SRR24832949,5.32425,Malania_oleifera
SRR24832950,5.02762,Malania_oleifera
SRR24832951,4.79419,Malania_oleifera
SRR24832952,4.42351,Malania_oleifera
SRR24832953,4.42127,Malania_oleifera
SRR24832954,4.76439,Malania_oleifera
SRR24832955,4.5482,Malania_oleifera
SRR24832956,4.42101,Malania_oleifera
SRR24832957,4.87856,Malania_oleifera
SRR24832958,4.85421,Malania_oleifera
SRR24832959,4.57643,Malania_oleifera
SRR24832960,5.015,Malania_oleifera
SRR24832961,4.46301,Malania_oleifera
SRR24832962,4.3765,Malania_oleifera
SRR24832963,4.43975,Malania_oleifera
SRR24832965,4.40691,Malania_oleifera
SRR24832966,4.38142,Malania_oleifera
SRR24832967,5.83026,Malania_oleifera
SRR24832968,4.30004,Malania_oleifera
SRR24832969,5.49887,Malania_oleifera
SRR24832970,4.38436,Malania_oleifera
SRR24832971,5.06452,Malania_oleifera
SRR24832972,6.00739,Malania_oleifera
SRR24832974,5.47476,Malania_oleifera
SRR24832975,6.42723,Malania_oleifera
SRR24832976,6.34427,Malania_oleifera
SRR24832977,6.08683,Malania_oleifera
SRR24832978,5.79255,Malania_oleifera
SRR24832979,5.28924,Malania_oleifera
SRR24832980,5.44774,Malania_oleifera
SRR24832981,5.67837,Malania_oleifera
SRR24832982,4.82487,Malania_oleifera
SRR24832983,6.66892,Malania_oleifera
SRR24832985,6.11985,Malania_oleifera
SRR24832986,6.00785,Malania_oleifera
SRR24832987,5.65439,Malania_oleifera
SRR24832988,5.94104,Malania_oleifera
SRR24832989,4.69947,Malania_oleifera
SRR24832990,4.1621,Malania_oleifera
SRR24832991,4.80424,Malania_oleifera
SRR24832992,4.64225,Malania_oleifera
SRR24832993,4.77091,Malania_oleifera
SRR24832994,5.13436,Malania_oleifera
SRR24832995,4.90226,Malania_oleifera
SRR24832996,4.48888,Malania_oleifera
SRR24832997,4.97397,Malania_oleifera
SRR24832998,4.19877,Malania_oleifera
SRR24832999,4.65436,Malania_oleifera
SRR24833000,4.20627,Malania_oleifera
SRR24833001,4.51913,Malania_oleifera
SRR24833002,4.18743,Malania_oleifera
SRR24833003,4.87305,Malania_oleifera
SRR24833004,4.34035,Malania_oleifera
SRR24833005,4.55509,Malania_oleifera
SRR24833006,4.66927,Malania_oleifera
SRR24833007,4.56145,Malania_oleifera
SRR24833008,4.78004,Malania_oleifera
SRR24833009,4.22043,Malania_oleifera
SRR24833010,4.64199,Malania_oleifera
SRR24833011,5.26263,Malania_oleifera
SRR24833012,5.30006,Malania_oleifera
SRR24833013,5.1242,Malania_oleifera
SRR24833014,4.23067,Malania_oleifera
SRR24833015,4.05906,Malania_oleifera
SRR24833016,5.35248,Malania_oleifera
SRR24833017,4.59594,Malania_oleifera
SRR24833018,4.47638,Malania_oleifera
SRR24833020,5.21714,Malania_oleifera
SRR24833021,4.82298,Malania_oleifera
SRR24833022,4.0065,Malania_oleifera
SRR24833023,4.25382,Malania_oleifera
SRR24833024,4.86095,Malania_oleifera
SRR24833025,4.45491,Malania_oleifera
SRR24833026,4.30122,Malania_oleifera
SRR24833027,4.45291,Malania_oleifera
SRR24833028,5.1585,Malania_oleifera
SRR24833029,4.43331,Malania_oleifera
SRR24833031,4.59267,Malania_oleifera
SRR24833032,4.13522,Malania_oleifera
SRR24833033,6.13454,Malania_oleifera
SRR24833034,6.3751,Malania_oleifera
SRR24833036,4.33687,Malania_oleifera
SRR24833037,4.24726,Malania_oleifera
SRR24833038,4.50585,Malania_oleifera
SRR24833039,4.89843,Malania_oleifera
SRR24833040,4.12864,Malania_oleifera
SRR24833041,6.37894,Malania_oleifera
SRR24833042,6.67373,Malania_oleifera
SRR24833043,6.1286,Malania_oleifera
SRR24833044,6.25549,Malania_oleifera
SRR24833045,4.21925,Malania_oleifera
SRR24833046,4.92882,Malania_oleifera
SRR24833047,4.69123,Malania_oleifera
SRR24833048,4.64818,Malania_oleifera
SRR24833049,4.25683,Malania_oleifera
SRR24833050,4.06191,Malania_oleifera
SRR24833051,4.05436,Malania_oleifera
SRR24833052,4.07279,Malania_oleifera
SRR24833053,4.60234,Malania_oleifera
SRR24833054,4.69701,Malania_oleifera
SRR24833055,5.1692,Malania_oleifera
SRR24833056,5.35589,Malania_oleifera
SRR24833057,4.96873,Malania_oleifera
SRR24833058,4.65552,Malania_oleifera
SRR24833059,5.20219,Malania_oleifera
SRR24833060,4.75299,Malania_oleifera
SRR24833061,5.15621,Malania_oleifera
SRR24833062,5.55207,Malania_oleifera
SRR24833063,4.46704,Malania_oleifera
SRR24833064,5.61767,Malania_oleifera
SRR24833065,5.64262,Malania_oleifera
SRR24833066,5.14469,Malania_oleifera
SRR24833067,6.0477,Malania_oleifera
SRR24833068,4.99959,Malania_oleifera
SRR24833069,6.60198,Malania_oleifera
DRR050360,129.328,Metrosideros_polymorpha
DRR278673,36.2897,Metrosideros_polymorpha
DRR278674,15.2683,Metrosideros_polymorpha
DRR278675,12.2923,Metrosideros_polymorpha
DRR278676,101.529,Metrosideros_polymorpha
DRR278677,9.2786,Metrosideros_polymorpha
DRR278678,37.1396,Metrosideros_polymorpha
DRR278679,42.2454,Metrosideros_polymorpha
DRR278680,36.5055,Metrosideros_polymorpha
DRR278681,36.929,Metrosideros_polymorpha
DRR278682,30.3557,Metrosideros_polymorpha
DRR278683,31.7377,Metrosideros_polymorpha
DRR278684,40.3449,Metrosideros_polymorpha
DRR278685,34.7866,Metrosideros_polymorpha
DRR278686,37.9727,Metrosideros_polymorpha
DRR278687,37.0171,Metrosideros_polymorpha
DRR278688,32.883,Metrosideros_polymorpha
DRR278689,30.8574,Metrosideros_polymorpha
DRR278690,33.7211,Metrosideros_polymorpha
DRR278691,45.0351,Metrosideros_polymorpha
DRR278692,36.9995,Metrosideros_polymorpha
DRR278693,46.7121,Metrosideros_polymorpha
DRR278694,39.6394,Metrosideros_polymorpha
DRR278695,33.7471,Metrosideros_polymorpha
DRR278696,36.566,Metrosideros_polymorpha
DRR278697,35.8758,Metrosideros_polymorpha
DRR278698,45.1338,Metrosideros_polymorpha
DRR278699,9.22196,Metrosideros_polymorpha
DRR278700,44.5472,Metrosideros_polymorpha
DRR278701,10.0478,Metrosideros_polymorpha
DRR278702,62.2252,Metrosideros_polymorpha
DRR278703,38.9286,Metrosideros_polymorpha
DRR278704,17.6916,Metrosideros_polymorpha
DRR278705,24.4178,Metrosideros_polymorpha
DRR278706,52.2947,Metrosideros_polymorpha
DRR278707,13.6803,Metrosideros_polymorpha
DRR278708,37.2875,Metrosideros_polymorpha
DRR278709,38.2757,Metrosideros_polymorpha
DRR278710,36.1294,Metrosideros_polymorpha
DRR278711,11.0968,Metrosideros_polymorpha
DRR278712,10.3335,Metrosideros_polymorpha
DRR278713,10.9725,Metrosideros_polymorpha
DRR278714,14.4058,Metrosideros_polymorpha
DRR278715,32.9782,Metrosideros_polymorpha
DRR278716,33.3432,Metrosideros_polymorpha
DRR278717,34.6384,Metrosideros_polymorpha
DRR278718,40.7629,Metrosideros_polymorpha
DRR278719,22.4815,Metrosideros_polymorpha
DRR278720,18.5158,Metrosideros_polymorpha
DRR278721,10.108,Metrosideros_polymorpha
DRR278722,9.53953,Metrosideros_polymorpha
DRR278723,37.5933,Metrosideros_polymorpha
DRR278724,14.7341,Metrosideros_polymorpha
DRR278725,40.9498,Metrosideros_polymorpha
DRR278726,14.1043,Metrosideros_polymorpha
DRR278727,13.8324,Metrosideros_polymorpha
DRR278728,11.2934,Metrosideros_polymorpha
DRR278729,11.2004,Metrosideros_polymorpha
DRR278730,13.0644,Metrosideros_polymorpha
DRR278731,11.7046,Metrosideros_polymorpha
DRR278732,34.9244,Metrosideros_polymorpha
DRR278733,12.5925,Metrosideros_polymorpha
DRR278734,9.40972,Metrosideros_polymorpha
DRR278735,9.60561,Metrosideros_polymorpha
DRR278736,11.4127,Metrosideros_polymorpha
DRR278737,43.6629,Metrosideros_polymorpha
DRR278738,43.31,Metrosideros_polymorpha
DRR278739,31.8779,Metrosideros_polymorpha
DRR278740,42.1506,Metrosideros_polymorpha
DRR278741,11.3816,Metrosideros_polymorpha
DRR278742,34.3538,Metrosideros_polymorpha
SRR12673439,15.7873,Metrosideros_polymorpha
SRR12673440,13.1592,Metrosideros_polymorpha
SRR12673441,15.6992,Metrosideros_polymorpha
SRR12673442,14.4488,Metrosideros_polymorpha
SRR12673443,17.6206,Metrosideros_polymorpha
SRR12673444,19.626,Metrosideros_polymorpha
SRR12673445,16.6255,Metrosideros_polymorpha
SRR12673446,14.38,Metrosideros_polymorpha
SRR12673447,18.8059,Metrosideros_polymorpha
SRR12673448,14.0095,Metrosideros_polymorpha
SRR12673449,22.1242,Metrosideros_polymorpha
SRR12673450,13.7951,Metrosideros_polymorpha
SRR12673451,19.5124,Metrosideros_polymorpha
SRR12673452,11.8453,Metrosideros_polymorpha
SRR12673453,18.2146,Metrosideros_polymorpha
SRR12673454,25.4981,Metrosideros_polymorpha
SRR12673455,20.9772,Metrosideros_polymorpha
SRR12673456,22.1494,Metrosideros_polymorpha
SRR12673457,20.6705,Metrosideros_polymorpha
SRR12673458,19.9679,Metrosideros_polymorpha
SRR12673459,21.3476,Metrosideros_polymorpha
SRR12673460,20.806,Metrosideros_polymorpha
SRR12673461,13.5513,Metrosideros_polymorpha
SRR12673462,15.3581,Metrosideros_polymorpha
SRR12673463,15.5747,Metrosideros_polymorpha
SRR12673464,13.3655,Metrosideros_polymorpha
SRR12673465,13.3365,Metrosideros_polymorpha
SRR12673466,15.1784,Metrosideros_polymorpha
SRR12673467,14.2335,Metrosideros_polymorpha
SRR12673468,8.80633,Metrosideros_polymorpha
SRR12673469,11.3813,Metrosideros_polymorpha
SRR12673470,10.2555,Metrosideros_polymorpha
SRR12673471,22.307,Metrosideros_polymorpha
SRR12673472,21.522,Metrosideros_polymorpha
SRR12673473,19.5527,Metrosideros_polymorpha
SRR12673474,19.0016,Metrosideros_polymorpha
SRR12673475,20.179,Metrosideros_polymorpha
SRR12673476,20.7637,Metrosideros_polymorpha
SRR12673477,32.327,Metrosideros_polymorpha
SRR12673478,20.3815,Metrosideros_polymorpha
SRR12673479,21.3772,Metrosideros_polymorpha
SRR12673480,21.498,Metrosideros_polymorpha
SRR12673481,23.6934,Metrosideros_polymorpha
SRR12673482,18.0664,Metrosideros_polymorpha
SRR12673483,16.2655,Metrosideros_polymorpha
SRR12673484,17.3475,Metrosideros_polymorpha
SRR12673485,11.9767,Metrosideros_polymorpha
SRR12673486,13.7342,Metrosideros_polymorpha
SRR12673487,17.1126,Metrosideros_polymorpha
SRR12673488,18.1088,Metrosideros_polymorpha
SRR12673489,17.5077,Metrosideros_polymorpha
SRR12673490,16.8684,Metrosideros_polymorpha
SRR12673491,9.77791,Metrosideros_polymorpha
SRR12673492,12.7283,Metrosideros_polymorpha
SRR12673494,19.0176,Metrosideros_polymorpha
SRR12673495,15.6848,Metrosideros_polymorpha
SRR21850431,8.34431,Metrosideros_polymorpha
SRR8943652,19.7951,Metrosideros_polymorpha
SRR8943653,21.4366,Metrosideros_polymorpha
SRR8943654,5.96752,Metrosideros_polymorpha
SRR8943655,21.9696,Metrosideros_polymorpha
SRR8943656,14.7001,Metrosideros_polymorpha
SRR8943657,27.8452,Metrosideros_polymorpha
SRR8943658,18.2645,Metrosideros_polymorpha
SRR8943659,19.1349,Metrosideros_polymorpha
SRR8943660,26.4527,Metrosideros_polymorpha
SRR8943661,36.3877,Metrosideros_polymorpha
SRR8943662,16.0781,Metrosideros_polymorpha
SRR8943663,28.5894,Metrosideros_polymorpha
SRR8943664,24.1577,Metrosideros_polymorpha
SRR8943665,15.989,Metrosideros_polymorpha
SRR8943666,23.2631,Metrosideros_polymorpha
SRR8943667,29.8857,Metrosideros_polymorpha
SRR8943668,25.6663,Metrosideros_polymorpha
SRR8943670,22.8904,Metrosideros_polymorpha
SRR8943671,48.1897,Metrosideros_polymorpha
SRR8943673,17.8409,Metrosideros_polymorpha
SRR8943674,19.1891,Metrosideros_polymorpha
SRR8943675,11.2422,Metrosideros_polymorpha
SRR8943676,10.969,Metrosideros_polymorpha
SRR8943677,23.5085,Metrosideros_polymorpha
SRR8943678,23.8325,Metrosideros_polymorpha
SRR8943679,18.8625,Metrosideros_polymorpha
SRR8943680,21.7468,Metrosideros_polymorpha
SRR8943681,17.8446,Metrosideros_polymorpha
SRR8943682,8.85395,Metrosideros_polymorpha
SRR8943683,21.1386,Metrosideros_polymorpha
SRR8943684,16.5122,Metrosideros_polymorpha
SRR8943685,22.1929,Metrosideros_polymorpha
SRR8943686,24.7881,Metrosideros_polymorpha
SRR8943687,32.9669,Metrosideros_polymorpha
SRR8943688,7.26084,Metrosideros_polymorpha
SRR8943689,29.279,Metrosideros_polymorpha
SRR8943692,14.0448,Metrosideros_polymorpha
SRR8943693,25.2885,Metrosideros_polymorpha
SAMN09356003,426.758,Moringa_oleifera
SRR15185764,114.821,Moringa_oleifera
SRR15185765,155.021,Moringa_oleifera
SRR28826990,279.264,Moringa_oleifera
SRR28826992,183.847,Moringa_oleifera
SRR34565231,206.798,Moringa_oleifera
SRR34565450,144.749,Moringa_oleifera
SRR16661071,26.6386,Notholithocarpus_densiflorus
SRR16661072,29.3947,Notholithocarpus_densiflorus
SRR16661083,31.4229,Notholithocarpus_densiflorus
SRR12599519,13.4996,Nymphaea_thermarum
SRR8492137,52.0664,Nymphaea_thermarum
ERR268252,NA,Picea_abies
ERR268259,NA,Picea_abies
ERR4131298,11.4359,Picea_abies
ERR4131299,12.4972,Picea_abies
ERR4131300,11.9971,Picea_abies
ERR4131301,16.979,Picea_abies
ERR4131302,14.8518,Picea_abies
ERR4131303,13.8804,Picea_abies
ERR4131304,15.4321,Picea_abies
ERR4131305,13.9725,Picea_abies
ERR4131306,16.8503,Picea_abies
ERR4131307,14.4993,Picea_abies
ERR4131308,15.526,Picea_abies
ERR4131309,14.477,Picea_abies
ERR4131310,15.9553,Picea_abies
ERR910709,4.53589,Picea_abies
ERR910715,6.12615,Picea_abies
ERR910743,4.1649,Picea_abies
ERR910754,5.03535,Picea_abies
ERR910780,5.19609,Picea_abies
ERR910783,6.0389,Picea_abies
ERR910787,4.68626,Picea_abies
ERR910804,4.00456,Picea_abies
ERR910819,5.32854,Picea_abies
ERR910842,4.32119,Picea_abies
ERR910844,4.7458,Picea_abies
ERR910851,4.208,Picea_abies
ERR910856,6.2914,Picea_abies
ERR910859,NA,Picea_abies
ERR910876,4.39586,Picea_abies
SAMEA117368836,NA,Picea_abies
SAMEA8202531,NA,Picea_abies
ERR1735633,NA,Picea_engelmannii
ERR1735634,NA,Picea_engelmannii
ERR1735635,NA,Picea_engelmannii
ERR1798803,NA,Picea_engelmannii
ERR1798804,NA,Picea_engelmannii
ERR1798805,NA,Picea_engelmannii
SRR23409737,NA,Picea_engelmannii
SRR23409738,NA,Picea_engelmannii
SRR23409739,NA,Picea_engelmannii
SRR23409740,NA,Picea_engelmannii
SRR23409741,NA,Picea_engelmannii
SRR23409742,NA,Picea_engelmannii
SRR23409743,NA,Picea_engelmannii
SRR23409744,NA,Picea_engelmannii
SRR23409745,NA,Picea_engelmannii
SRR23409746,NA,Picea_engelmannii
SRR23409747,NA,Picea_engelmannii
SRR23409748,NA,Picea_engelmannii
SRR23409749,NA,Picea_engelmannii
SRR23409750,NA,Picea_engelmannii
SRR23409751,NA,Picea_engelmannii
SRR23409752,NA,Picea_engelmannii
SRR8252816,NA,Picea_engelmannii
SRR8252817,NA,Picea_engelmannii
SRR8252818,NA,Picea_engelmannii
SRR8252819,NA,Picea_engelmannii
SRR8252820,NA,Picea_engelmannii
SRR8252821,NA,Picea_engelmannii
SRR8252822,NA,Picea_engelmannii
SRR8252823,NA,Picea_engelmannii
SRR8252824,NA,Picea_engelmannii
SRR8252825,NA,Picea_engelmannii
SRR8252826,NA,Picea_engelmannii
SRR8252827,NA,Picea_engelmannii
SRR8252828,NA,Picea_engelmannii
SRR8252829,NA,Picea_engelmannii
SRR8252830,NA,Picea_engelmannii
SRR8252831,NA,Picea_engelmannii
SRR8252832,NA,Picea_engelmannii
SRR8252833,NA,Picea_engelmannii
SRR8252834,NA,Picea_engelmannii
SRR8252835,NA,Picea_engelmannii
SRR8252836,NA,Picea_engelmannii
SRR8252837,NA,Picea_engelmannii
SRR8252838,NA,Picea_engelmannii
SRR8252839,NA,Picea_engelmannii
SRR8252840,NA,Picea_engelmannii
SRR8252841,NA,Picea_engelmannii
SRR8252842,NA,Picea_engelmannii
